processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type
8048743022,2022-05-16,10:39,O SR EDIEL LIDER COMINITARIO  QUESTIONA NOTIFICAÇ~ÇAO QUE RECEBEU REFERENTE CONSTRUÇÃO IRREGULAR. INFORMA QUE CEL CASSIO MANDOU ABRIR PROTOCOLO DE VISTORIA.,VARZEA,JD. TERESOPOLIS,"RUA LAGO AZUL, 373",Invasao de Terreno de Auxilio Moradia,-1,-8.0301482,-34.9774194,google maps api,LVd2
8048746922,2022-05-16,10:42,O SR EDIEL LIDER COMINITARIO  QUESTIONA NOTIFICAÇAO QUE RECEBEU REFERENTE CONSTRUÇÃO IRREGULAR. INFORMA QUE CEL CASSIO MANDOU ABRIR PROTOCOLO DE VISTORIA.,VARZEA,JD. TERESOPOLIS,"RUA LAGO AZUL, 60",Invasao de Terreno de Auxilio Moradia,-1,-8.0483995,-34.9590902,google maps api,A2
8048751222,2022-05-16,10:45,O SR EDIEL LIDER COMINITARIO  QUESTIONA NOTIFICAÇ~ÇAO QUE RECEBEU REFERENTE CONSTRUÇÃO IRREGULAR. INFORMA QUE CEL CASSIO MANDOU ABRIR PROTOCOLO DE VISTORIA.,VARZEA,JD. TERESOPOLIS,"RUA JOAO CARNEIRO DA CUNHA, 40",Invasao de Terreno de Auxilio Moradia,-1,-8.0292046,-34.9768966,google maps api,LVd2
8052694022,2022-05-25,06:43,USUARIA INFORMA QUE RIO TRASNBORDOU E ALAGOU AS CASAS SOLICITA UMA VISTORIA NO LOCAL,VARZEA,UR 07,SEGUNDA TRAVESSA PADRE HENRIQUE SN,Imoveis Alagados,-1,-8.1052294,-34.950483,google maps api,PV1
8057768122,2022-05-30,15:13,USUÁRIO INFORMA QUE ARVORE ESTA COM RISCO DE QUEDA DEVIDO A CALÇA ESTÁ SEDENDO DEVIDO AS CHUVAS,VARZEA,UR 07,RUA ESTEVAM DE SÁ N.386,Arvores em Risco,-1,-8.0483995,-34.9590902,google maps api,A2
8041486122,2022-04-27,11:48,USUÁRIA GOSTARIA DE QUE A DEFESA CIVIL FOSSE VERIFICAR OS DUAS ARVORES DO LOCAL!,VARZEA,UR 07,RUA DAS PALMEIRAS .SN,Arvores em Risco,-1,-8.0374812,-34.9795011,google maps api,PV1
8027406422,2022-03-22,04:53,A SOLICITANTE INFORMA QUE DEVIDO AS FORTES CHUVAS A SUA CASA FOI DOMINADA AO ALAGAMENTO PERDENDO DIVERSOS PERTENCES.FAVOR VERIFICAR COM URGENCIA.,VARZEA,UR 07,"RUA PADRE HENRIQUE, M 101B",Imoveis Alagados,-1,-8.0483995,-34.9590902,google maps api,A2
8027408722,2022-03-22,04:58,A SOLICITANTE INFORMA QUE DEVIDO AS FORTES CHUVAS A SUA CASA FOI DOMINADA AO ALAGAMENTO PERDENDO DIVERSOS PERTENCES.FAVOR VERIFICAR COM URGENCIA.,VARZEA,UR 07,"RUA PADRE HENRIQUE, M 101C",Imoveis Alagados,-1,-8.0483995,-34.9590902,google maps api,A2
8027690422,2022-03-22,10:15,"solicita vistoria na árvore do local, informa que com as chuvas os indícios de que a árvore irá cair aumentaram, a árvore já é bem antiga segundo solicitante.",VARZEA,UR 07,"av afonso olindense, 1553",Arvores em Risco,-1,-8.0450755,-34.9588579,google maps api,A2
8066486920,2020-09-20,16:39,SR INFORMA QUE TEVE UM INCENDIO NO SUPERMERCADO SUPER BOM E PRECISAM DO APOIO DA SEDEC COM URGENCIA,TOTO,TOTO,AV LIBERDADE N1684,Incendios,-1,-8.0813565,-34.966791,google maps api,PV1
8031825120,2020-03-12,08:48,"USUÁRIO SOLICITA COLOCAÇÃO DE LONA, PRECISA DE CAPINAÇÃO E CORTE DE UMA ÁRVORE",TOTO,TOTO,"RUA ANANIAS CATANHO, 288",Arvores em Risco,-1,-8.0852949,-34.9719444,google maps api,PV1
8053670719,2019-05-09,16:52,"USUÁRIA SOLICITA VISTORIA DE UM TERRENO QUE JÁ FOI CONDENADO PELA DEFESA CIVIL, INFORMA QUE UMA PESSOA ESTÁ QUERENDO PASSAR O TRATOR NO LOCAL E ISSO PODE PREJUDICAR AS RESIDENCIAS PRÓXIMAS , E A RESIDENCIA DA USUÁRIA JÁ APRESENTOU RACHADURA POR CONTA DISSO. PEDE URGÊNCIA.",TOTO,TOTO,"RUA ANANIAS CATANHOS , N 514",Invasao de Terreno de Auxilio Moradia,-1,-8.0843437,-34.9712232,google maps api,PV1
8071502519,2019-06-06,10:08,"SRA. SOLICITA A VISTORIA NA ARVORE QUE ESTA TOMBANDO POR CONTA DA CHUVAS E O BARRO ÚMIDO , PODENDO OCORRER UM ACIDENTE SE A ARVORE VIM A CAIR.",TOTO,TOTO,RUA ALCAIA N 374,Arvores em Risco,-1,-8.0824788,-34.9678873,google maps api,PV1
8030315116,2016-05-30,08:24,"USUARIA INFORMA QUE RIO TRANSBORDOU ONDE IMOVEL ALAGOU TOTALMENTE, PEDE AJUDA DA EQUIPE PARA O MELHOR SER FEITO.",TOTO,TOTO,"RUA AV 11 DE AGOSTO, 248",Alagamentos,-1,-8.0781622,-34.97165469999999,google maps api,PV1
8078091022,2022-07-08,21:28,USUÁRIO INFORMA QUE GOSTARIA DAS RETIRADA DAS ARVORES NA ÁREA QUE ESTÃO COM MUITO RISCO DE QUEDA!,VARZEA,JD. PETROPOLIS,RUA DIOGO DE VASCONCELOS N.51,Arvores em Risco,-1,-8.0402603,-34.9642488,google maps api,PV1
8078847822,2022-07-12,12:39,SOLICITA VISTORIA EM SUA CASA ATINGIDA POR ENCHENTE.,VARZEA,UR 07,RUA JOSE ANTONIO DA COSTA FILHO 6,Imoveis Alagados,-1,-8.037378799999999,-34.9722015,google maps api,LVd2
8079038622,2022-07-12,17:05,SOLICITA VISTORIA EM SUA CASA ATINGIDA POR ENCHENTE.,VARZEA,BARREIRAS,RUA CRUZ MACEDO 38,Imoveis Alagados,-1,-8.0333727,-34.9549228,google maps api,A2
8069027122,2022-06-17,08:05,VISTORIA EM CASA ALAGADA,VARZEA,UR 07,"RUA DIOGO BARBOSA MACHADO, N 63",Alagamentos,-1,-8.0426565,-34.9602834,google maps api,A2
8079807022,2022-07-14,14:57,SOLICITA VISTORIA EM SUA CASA QUE FOI ATINGIDA PELA ENCHENTE NO DIA 28/05/2022.,VARZEA,UR 07,RUA AULERIANO QUINTAS 68,Imoveis Alagados,-1,-8.0376502,-34.9510824,google maps api,A2
8061599622,2022-06-03,16:36,USUÁRIA INFORMA QUE A ARVORE ESTA COM RISCO DE QUEDA E AINDA ARRASTAR AS OUTRAS CASA DO LOCAL!,VARZEA,UR 07,RUA DESEMBARGADOR ALTINO N.130,Arvores em Risco,-1,-8.037054099999999,-34.9579435,google maps api,A2
8064124922,2022-06-08,08:57,"USUARIO INFORMA ARVORE EM RISCO, A DEFESA JA CORTOU UMA E TEM OUTRA ENORME, UM PE DE CAJA RISCO DE CAIR SOBRE CASA.SOLICITA ERRADICAR.",VARZEA,UR 07,"RUA VALE DO JAGUARIBE, 105",Arvores em Risco,-1,-8.037477299999999,-34.9761339,google maps api,PV1
8064182922,2022-06-08,09:37,SOLICITA VISTORIA NAS ÁRVORES,VARZEA,UR 07,"RUA DOM PEDRO SILVA, 31",Arvores em Risco,-1,-8.0371565,-34.9839693,google maps api,PV1
8062116922,2022-06-05,12:43,USUÁRIA INFORMA QUE A A ARVORE ESTA NO QUINTAL DA MÃE E ELA ESTÁ SEM CONDIÇÕES DE PAGAR ALGUÉM E A ARVORE ESTA COM UM RISCO DE QUEDA MUITO GRANDE!,VARZEA,UR 07,RUA JOSE ALVES DO NASCIMENTO N.80,Arvores em Risco,-1,-8.037156,-34.9710462,google maps api,LVd2
8069487222,2022-06-17,19:46,"informa que saiu da residencia pois informa que entrou agua em sua casa e nao sabe se da pra continuar morando no local, deseja vistoria",VARZEA,BARREIRAS,"rua dra aluisio marques, 145",Alagamentos,-1,-8.0411722,-34.9595065,google maps api,A2
8066521917,2017-07-22,14:14,ARVORES LOCALIZADAS NA PRAÇA ESTÃO OFERECENDO GRANDE RISCO DE CAIR NA RESIDÊNCIA PROXIMA.,TORROES,TORROES,RUA DR DOMINGOS DE ABREU VASCONCELOS,Arvores em Risco,-1,-8.0671462,-34.932796,google maps api,HP
8018581321,2021-03-01,18:48,"USUÁRIO INFORMA SOBRE UMA ÁRVORE QUE OFERECE RISCO DE DANO A SUA RESIDÊNCIA. A ÁRVORE CEDEU UM POUCO E ELA TEME QUE POSSA CAIR A QUALQUER MOMENTO DEVIDO ÀS CHUVASSRA ROSA JÁ SOLICITOU A REMOÇÃO DA ÁRVORE ANTERIORMENTE, MAS ATÉ O MOMENTO SEU PEDIDO NÃO FOI ATENDIDO.",VASCO DA GAMA,ALTO 13 DE MAIO,"RUA CHUÍ, 259",Arvores em Risco,-1,-8.00856,-34.9221,google maps api,A2
8064729822,2022-06-08,16:18,USUÁRIA INFORMA QUE O IMOVEU FOI ALAGADO E ESTÁ MUITO ÚMIDO E GOSTARIA DE UMA VISTORIA NO LOCAL!,TOTO,TOTO,RUA 11 DE AGOSTO N.597,Imoveis Alagados,-1,-8.0783445,-34.9714716,google maps api,PV1
8064733522,2022-06-08,16:21,USUÁRIA INFORMA QUE O IMÓVEL FOI ALAGADO E AS PAREDES AINDA ESTÃO ÚMIDAS E QUE GOSTARIA DE UMA VISTORIA NO LOCAL!,TOTO,TOTO,RUA 11 DE AGOSTO N.607,Imoveis Alagados,-1,-8.078282100000001,-34.9715423,google maps api,PV1
8072961322,2022-06-28,15:31,SOLICITA VISTORIA EM SUA RESIDENCIA QUE FOI ATINGIDA PELA ENCHENTE. APRESENTA RACHADURAS.,TOTO,TOTO,RUA MARIA AUGUSTA VILACHAN 10A,Imoveis Alagados,-1,-8.0801064,-34.971533,google maps api,PV1
8081824522,2022-07-20,16:08,vistoria usuária informa que perdeu todos os moveis e a metade da casa. na chuva que teve o rio levou tudo.,TOTO,TOTO,alto,Alagamentos,-1,-8.0578381,-34.8828969,google maps api,URBANO
8075567422,2022-07-04,12:51,vistoria usuária solicita a vistoria pois passou pela situação de alagamento e gostaria de saber como ficaria a residência dela se tem direito ao auxilio.,TOTO,TOTO,rua maria augusta vila chã,Alagamentos,-1,-8.0801064,-34.971533,google maps api,PV1
8071595322,2022-06-23,14:22,SOLICITA VISTORIA EM SUA CASA POIS DEVIDO AS ULTIMAS CHUVAS O NIVEL DO RIO SUBIU E INUNDOU A SUA CASA. CASA POSSUI VARIAS RACHADURAS.,TOTO,TOTO,RUA CAMPONESA SN,Imoveis Alagados,-1,-8.0795973,-34.9765555,google maps api,PV1
8061433022,2022-06-03,13:56,"SRA SOLICITA VISTORIA NA RESIDENCIA E EM TODA A RUA QUE SOFREU ALAGAMENTO, E A RESIDENCIA DA MESMA ESTA COM VARIAS RACHADURAS DEVIDO A UM MURO DO VIZINHO QUE CAIU",TOTO,TOTO,RUA UTINGA N42,Alagamentos,-1,-8.080939,-34.9707888,google maps api,PV1
8061656022,2022-06-03,17:57,"USUÁRIO SOLICITA VISTORIA, SEGUNDO ELA SUA CASA FICOU TOTALMENTE ALAGADA ATÉ PRATICAMENTE O TETO.",TOTO,TOTO,2TR ANA CARNEIRO D ALBUQUERQUE N 376,Imoveis Alagados,-1,-8.0813721,-34.9701319,google maps api,PV1
8042743822,2022-04-29,13:41,ARVORE ESTA COM RISCO DE QUEDA POR SER BEM ANTIGA!GALHAS DE TAMANHOS ENORMES ESTÃO CAINDO!,TOTO,TOTO,RUA ANANIAS CATANHO N.192,Arvores em Risco,-1,-8.0860747,-34.9719884,google maps api,PV1
8059128022,2022-05-31,17:26,USUÁRIO INFORMA QUE CASA FICOU COM ÁGUA ATE O TETO E ESTÁ COM UM RISCO GRANDE DE QUEDA!,TOTO,TOTO,RUA SÃO JOSE N.03,Imoveis Alagados,-1,-8.068764,-34.8781355,google maps api,URBANO
8057342422,2022-05-30,11:28,SOLICITA VISTORIA EM IMOVEL QUE ALAGOU E PERDEU TUDO,TOTO,TOTO,RUA ONZE DE AGOSTO 248,Imoveis Alagados,-1,-8.0781622,-34.97165469999999,google maps api,PV1
8043711421,2021-05-14,10:23,"USUÁRIO SOLICITA VISTORIA, POIS A RUA ESTÁ ALAGADA E OS MORADORES ESTÃO IMPEDIDOS DE SAIR DE CASA. INFORMA TAMBÉM QUE ESTÃO DESABRIGADOS",TOTO,TOTO,"RUA ANANIAS CATANHO, SN",Alagamentos,-1,-8.0834041,-34.971142,google maps api,PV1
8115026021,2021-12-31,11:53,USUÁRIA SOLICITA VISTORIA EM RESIDENCIA POIS INFORMA QUE PEGOU FOGO ONTEM PELA TARDE E ESTA TODA DANIFICADA.,TOTO,TOTO,RUA MAGANEL N SN,Incendios,-1,-8.0811477,-34.9649918,google maps api,PV1
8008981722,2022-01-28,15:36,USUÁRIO INFORMA QUE O RIO ESTÁ ENCHENDO E AS PESSOAS ESTÃO ILHADAS.,TOTO,TOTO,"RUA DO RIO, SN",Transbordamentos de Canais,-1,-8.0911464,-34.925234,google maps api,HP
8078150722,2022-07-09,12:46,vistoria da residência usuário sofreu na ultima chuva com o alagamento e perdeu tudo.,TORROES,TORROES,rua guarita 232,Alagamentos,-1,-8.0608509,-34.9350536,google maps api,HP
8078148222,2022-07-09,12:32,vistoria na residênciausuária perdeu tudo na chuva.,TORROES,TORROES,rua guarita,Alagamentos,-1,-8.0602564,-34.9351481,google maps api,HP
8065992422,2022-06-10,12:40,"A CASA DA USUÁRIA ALAGOU, ENCONTRA/SE RACHADA E COM INFILTRAÇÃO, PERDEU TUDO  E SOLICITA UMA VISTORIA.",TORROES,TORROES,RUA CORDÉLIA,Alagamentos,-1,-8.0739289,-34.9328672,google maps api,HP
8066906422,2022-06-13,12:49,SOLICITA VISTORIA EM RESIDENCIA ATINGIDA POR ENCHENTE.,TORROES,TORROES,RUA EDUARDO CUSTODIO 46,Imoveis Alagados,-1,-8.0679986,-34.9350416,google maps api,HP
8074343522,2022-06-30,14:18,SOLICITA VISTORIA EM SUA RESIDÊNCIA DEVIDO A ULTIMA ENCHENTE.,TORROES,TORROES,RUA ANTONIO CORREIA DE ARAUJO 638,Imoveis Alagados,-1,-8.0667203,-34.93489,google maps api,HP
8073704422,2022-06-29,16:17,CASA ATINGIDA PELA ULTIMA CHEIA ATUALMENTE COM MUITO MOFO EA MESMA PERDEU ALGUNS MOVEIS.,TORROES,TORROES,PROFESSOR JOSE JOAQUIM DE ALMEIDA 120,Imoveis Alagados,-1,-8.0610496,-34.9387424,google maps api,HP
8081748722,2022-07-20,14:46,SOLICITA VISTORIA EM SUA CASA DEVIDO AS ULTIMAS ENCHENTES 28/05/2022.,TORROES,TORROES,RUA GUAPIARA,Imoveis Alagados,-1,-8.059278,-34.9349042,google maps api,A2
8081759922,2022-07-20,14:54,SOLICITA VISTORIA EM SUA RESIDENCIA ATINGIDA PELA ULTIMA ENCHENTE NO DIA 28/05/2022.,TORROES,TORROES,RUA GUAPIARA 479,Imoveis Alagados,-1,-8.0591822,-34.9356364,google maps api,A2
8081378522,2022-07-19,17:56,SOLICITA VISTORIA EM SUA RESIDENCIA ATINGIDA PELA ENCHENTE DO DIA 28/05/2022.,TORROES,TORROES,RUA PROFESSOR ARSENIO TAVARES 15,Imoveis Alagados,-1,-8.063789,-34.9402642,google maps api,HP
8078553422,2022-07-11,15:44,"VISTORIA USUARIA SOLICITA A VISTORIA , POIS PERDEU TUDO NA CHUVA.",TORROES,TORROES,RUA SERAFINA CARNEIRO 47,Alagamentos,-1,-8.0631496,-34.9346319,google maps api,HP
8077301122,2022-07-07,12:31,vistoria usuária perdeu tudo com a chuva que deu e gostaria de saber sobre o auxilio se tem direito.,TORROES,TORROES,rua professor Jose Joaquim de almeida,Alagamentos,-1,-8.0611374,-34.9381076,google maps api,HP
8076782622,2022-07-06,14:35,"SUA CASA FOI ALAGADA , A PAREDE ESTÁ TODA MOFADA  E SOLICITA   ORIENTAÇÕES PARA CONSEGUIR O AUXÍLIO.93870606 / ESPOSO CLEYDSON",TORROES,TORROES,RUA CÓRREGO NOVO,Alagamentos,-1,-8.0667003,-34.9361423,google maps api,HP
8078153622,2022-07-09,13:17,SOLICITA VISTORIA EM SUA CASA ATINGIDA POR INUNDAÇÃO DEVIDO AS ULTIMAS CHUVAS. PARTE DO TETO DA CASA CAIU CASA COM RACHADURAS.,TORROES,TORROES,RUA OSCAR BRANDÃO 347,Imoveis Alagados,-1,-8.0627549,-34.9351386,google maps api,HP
8019272222,2022-02-27,23:54,INCENDIO NA RESIDENCIA E ESTA RACHANDO A CASA AO LADO,TORROES,TORROES,RUA GUARANIS N115,Incendios,-1,-8.0615054,-34.9394467,google maps api,HP
8047322420,2020-06-17,11:01,"USUÁRIO INFORMA QUE, NA NOITE PASSADA, UM COQUEIRO DESABOU E CAIU EM CIMA DE SUA RESIDÊNCIA CAUSANDO DANOS A SUA RESIDÊNCIA E CAUSANDO TAMBÉM ACIDENTE COM ELA E COM O SEU MARIDO QUE FORAM ATINGIDOS POR ESCOMBROS E COCOS.O CORPO DE BOMBEIROS ESTEVE NO LOCAL PARA REMOVER A ÁRVORE E SOCORRER OS MORADORES ATINGIDOS E CONSTATARAM OUTRO COQUEIRO QUE OFERECE GRANDE RISCO DE QUEDA.A CASA ESTÁ COM RACHADURAS E PODE SER ATINGIDA PELO OUTRO COQUEIRO. FAVOR VERIFICAR.",TORROES,TORROES,"RUA RIO JABOATÃO, 96",Arvores em Risco,-1,-8.053168099999999,-34.9353145,google maps api,A2
8066473417,2017-07-21,19:47,USUÁRIO INFORMA QUE TEM 3 ÁRVORES ESTÃO NO LOCAL APRESENTANDO RISCO EMINENTE DE QUEDA EM RESIDÊNCIAS AO REDOR E QUE SE ENCONTRAM DOENTES. AS ÁRVORES ESTÃO EM UM TERRENO DA PREFEITURA.,TORROES,TORROES,"RUA DR DOMINGOS DE ABREU, N 220",Arvores em Risco,-1,-8.0668759,-34.9337225,google maps api,HP
8078877820,2020-11-10,09:08,MORADORA SOLICITA VISTORIA POIS TEM DUAS ARVORES COM RISCO DE QUEDA EM CIMA DA CASA,TORRE,TORRE,RUA DOM MANOEL DA COSTA 281,Arvores em Risco,-1,-8.0479203,-34.9116806,google maps api,AGUA
8017629221,2021-03-01,08:34,USUÁRIO SOLICITA COLOCAÇÃO DE LONA E RETIRADA DE UMA ÁRVORE.,VASCO DA GAMA,CGO. FREDERICO OZANA,"SUBIDA BELO CAMPO, 439",Arvores em Risco,-1,-8.012726299999999,-34.9166162,google maps api,A2
8024098719,2019-02-27,09:13,USUÁRIO INFORMA QUE UM DOS MORADORES MEXEU NA ESTRUTURA PARA FORMAR UMA GARAGEM. ESSA OBRA OCASIONOU RACHADURAS NAS PAREDES DA CASA DA SOLICITANTE E NA LAJE.FAVOR VERIFICAR A SITUAÇÃO PARA QUE NÃO OCORRAM ACIDENTES,TORRE,TORRE,"RUA SOUZA BANDEIRA, 193",Invasao de Terreno de Auxilio Moradia,-1,-8.0500068,-34.9183752,google maps api,A2
8045782419,2019-04-22,21:01,"A USUARIA INFORMA QUE O VIZINHO ESTA ARMAZENANDO DIVERSOS BOTIJÕES DE GÁS DENTRO DE SUA RESIDENCIA,FAVOR VERIFICAR.",TORRE,TORRE,"RUA TAPOA, QUADRA H,  N 04",Produtos Quimicos Perigosos,-1,-8.045010999999999,-34.9099178,google maps api,AGUA
8075004019,2019-06-13,17:14,USUÁRIA INFORMA QUE ÁGUA INVADIU RESIDENCIA PISO CEDEU E CASA ESTA CHEIA DE INFILTRAÇÃO E ESTA COM MEDO DE CHOQUE POIS INFORMA QUE NAO ESTA NA RESIDENCIA.,TORRE,TORRE,RUA BOM JESUS DA LAPA N 02,Alagamentos,-1,-8.0458804,-34.914959,google maps api,A2
8041073018,2018-04-03,07:34,DESEJA VISTORIA HOUVE INCÊNDIO NA SALA E QUEIMOU TODOS OS MOVEIS  E UM RAPAZ INALOU FUMAÇA *OBS: O REBOLO DA SALA ESTA CAINDO DEVIDO INCÊNDIO ( DUPLEX),TORRE,TORRE,RUA   BOTUQUARA 02,Incendios,-1,-8.046757399999999,-34.91515810000001,google maps api,A2
8031802515,2015-10-19,06:03,USUÁRIA SOLICITA INFORMA QUE A CICLOVIA FOI INVADIDA POR TERCEIROS E QUE ESTÃO ARMANDO BARRACOS PARA USAREM COMO MORADIA. A MESMA PEDE PARA QUE UMA EQUIPE POSSA IR NO LOCAL.,TORRE,TORRE,"VIA CICLOVIA REPÚBLICA DA ARGÉLIA, S N",Invasao de Terreno de Auxilio Moradia,-1,-8.0436554,-34.9144039,google maps api,AGUA
8004406316,2016-02-03,11:24,USUARIO SOLICITA UMA VISTORIA NOS IMOVEIS POIS DEVIDO AO INCEDIO DE GRANDE PROPORÇÃO QUE OCORRE NO LOCAL E OFERECE RISCO DE QUEDA. POREM SEM VÍTIMAS,TORRE,TORRE,RUA CANTORA CLARA NUNES,Incendios,-1,-8.0446715,-34.9157451,google maps api,A2
8023700016,2016-05-09,17:30,USUARIA IONFORMA QUE O CANAL DO LOCAL CITADO TRANSBORDOU ENTRANDO A AGUA NAS CASAS ÃO REDOR DO LOCAL CITADO PEDE URGENCIA NA SOLICITAÇÃO PARA EQUIPE COMPARECER URGENTIMENTE PÓS A SIATUAÇÃO ESTA DE RISCO.,TORRE,TORRE,RUA SÃO BENTO DO NORTE N 14,Imoveis Alagados,-1,-8.0455117,-34.9179858,google maps api,A2
8075660016,2016-12-12,07:23,"usuaria informa que teve incêndios que atingiu os barracos da comunidade , solicita de urgência da visita técnica da defesa civil",TORRE,TORRE,rua vila santa luzia,Incendios,-1,-8.045010999999999,-34.9099178,google maps api,AGUA
8011080614,2014-07-13,12:41,VISTORIA EM BARRACO ONDE ONDE ESTA SENDO INVADIDO POR AGUA POIS FICA NA MARGEM DO CANAL QUE ESTA TRANSBORDANDO,TORRE,TORRE,"rua sao bento do norte, Nº 07",Imoveis Alagados,-1,-8.046606299999999,-34.9183179,google maps api,A2
8011134914,2014-07-13,17:31,"VISTORIA EM BARRACO QUE ESTÁ COM RISCO, POIS ESTA SENDO INVADIDO PELA AGUA, DEVIDO A UM TRANSBORDAMENTO DE UM CANAL.",TORRE,TORRE,"RUA SÃO BENTO DO MONTE, Nº 07",Alagamentos,-1,-8.0235319,-34.8957077,google maps api,URBANO
8011084114,2014-07-13,12:45,VISTORIA EM BARRACO ONDE ONDE ESTA SENDO INVADIDO POR AGUA POIS FICA NA MARGEM DO CANAL QUE ESTA TRANSBORDANDO,TORRE,TORRE,"rua sao bento do norte, Nº 07",Transbordamentos de Canais,-1,-8.046606299999999,-34.9183179,google maps api,A2
8015145514,2014-09-08,17:01,"VISTORIA EM ÁREA ALAGADA TRATA/SE DE UMA FAVELA QUE FICA AS MARGENS DO RIO CAPIBARIBE , ONDE NAO TEM NOME DE RUA O MORADOR INF  A RUA MAIS PROX ,USUARIO INF QUE O RIO ESTA SUBINDO ENTRANDO AGUA NOS BARRACOS SOLIICTA URGENCIA",TORRE,TORRE,RUA CANTORA CLARA NUNES N°35,Alagamentos,-1,-8.042952699999999,-34.9198425,google maps api,A2
8015211814,2014-09-09,04:19,SR LEANDRO INFORMA QUE O RIO TRANSBORDOU E ESTA ENTRANDO DENTRO DAS CASAS.SEM VITIMAS.,TORRE,TORRE,RUA CANTORA CLARA NUNES,Elevacao do Nivel do Rio,-1,-8.0446715,-34.9157451,google maps api,A2
8006919015,2015-03-08,22:50,USUARIA SOLICITA VISTORIA POIS OS BARRACOS DA RUA ESTÃO COM RISCO DE QUEDA,TORRE,TORRE,"RUA SÃO BENTO DO NORTE, NÚMERO 07",Transbordamentos de Canais,-1,-8.046606299999999,-34.9183179,google maps api,A2
8043253820,2020-05-24,08:19,USUÁRIO INFORMA SOBRE QUEDA DE ÁRVORE POR TRÁS DE SUA CASA QUE ATINGIU O MURO,TEJIPIO,TEJIPIO,"RUA MATOSO DA CAMARA, 257",Arvores em Risco,-1,-8.089455899999999,-34.9593686,google maps api,URBANO
8053170820,2020-07-21,13:05,"USUÁRIO SOLICITA VISTORIA DE ARVORE NA BERREIRA , INFORMA QUE ESTÁ COM RISCO DE CAIR SOBRE A RESIDENCIA.",TEJIPIO,TEJIPIO,"RUA OURO VERDE , N 55",Arvores em Risco,-1,-8.0885511,-34.9568423,google maps api,URBANO
8148336918,2018-12-07,07:46,"usuária informa que tem um  pé de cajá muito grande , esta causando medo esta muito alto. solicita da vistoria no local",TEJIPIO,TEJIPIO,RUA   ANAPOLIS n,Arvores em Risco,-1,-8.0883027,-34.9615565,google maps api,URBANO
8049850419,2019-05-01,16:34,"USUÁRIO SOLICITA VISTORIA POIS HOUVE UM INCÊNDIO NA COZINHA (NO FORNO INDUSTRIAL), O INCÊNDIO JÁ FOI CONTROLADO, PORÉM O MESMO PEDE QUE SEJA VERIFICADO AS CONDIÇÕES DO PRÉDIO. POR FAVOR VERIFICAR COM URGÊNCIA.",TEJIPIO,TEJIPIO,BR 101 SUL KL 73,Incendios,-1,-8.0895665,-34.9603088,google maps api,URBANO
8090279619,2019-07-23,18:18,"O APARTAMENTO 403 PEGOU FOGO, O CORPO DE BOMBEIROS JÁ CONTERAM AS CHAMAS E OS MESMOS ESTÃO AGUARDANDO AVALIAÇÃO. CHEGANDO AO LOCAL PROCURAR POR ROBERTA ATRAVÉS DO 88392095.",TEJIPIO,TEJIPIO,"RUA 4, N125 , AV LIBERDADE QUADRA 7 BLOCO 8, AP 403",Incendios,-1,-8.0895665,-34.9603088,google maps api,URBANO
8068778717,2017-07-29,13:19,"USUARIO SOLICITA VISTORIA PARA ARVORE DE GRANDE PORTE, DENTRO DA RESIDENCIA DO VIZINHO, ESTA CIENTE QUE VAI RECEBER APENAS ORIENTAÇÕES E CONCORDA.",TEJIPIO,TEJIPIO,RUA ADOLFO CORREIA 65,Arvores em Risco,-1,-8.088245900000002,-34.9598349,google maps api,URBANO
8034094618,2018-03-16,09:40,REF:: PRÓXIMO AO 4° BCOM DAA BR 101/KM 73,TEJIPIO,TEJIPIO,"AV. JOSÉ RUFINO, 3385",Arvores em Risco,-1,-8.0904244,-34.95253599999999,google maps api,URBANO
8053532916,2016-08-26,12:07,usuaria solicita de urgencia de uma vistoria na arvore que esta preste a cair,TEJIPIO,TEJIPIO,Rua Dracena n 167,Arvores em Risco,-1,-8.085849999999999,-34.9595266,google maps api,PV1
8021173117,2017-03-14,16:57,"USUÁRIO SOLICITA A VISTORIA DE UMA ARVORE( PÉ DE jambo) NESTE LOCAL QUE TEM APROXIMADAMENTE 15M DE ALTURA. E ESTÁ INCLINANDO PARA RUA, E RACHOU O MURO E A CASA DA USUÁRIO. E ESTÁ PONDO VIDAS EM RISCO.",TEJIPIO,TEJIPIO,AV PADRE IBIATINA 224,Arvores em Risco,-1,-8.088199399999999,-34.9559843,google maps api,URBANO
8061082717,2017-07-06,19:15,"o usuario informa que dentro do condominio existe uma arvore com risco de cair por cima dos apartamentos e da fiação elétrica,favor verificaro mesmo informa que pode cair a qualquer momento.",TEJIPIO,TEJIPIO,rua pajussara,Arvores em Risco,-1,-8.0871342,-34.9493715,google maps api,PV1
8011032114,2014-07-13,09:59,"USUÁRIO INFORMA ALAGAMENTO, E SOLICITA VISTORIA NA RESIDÊNCIA.",TEJIPIO,TEJIPIO,"RUA APRISIO GUIMARAES, 605",Alagamentos,-1,-8.0876258,-34.9618052,google maps api,URBANO
