processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type,ground_amplitude,slope_degree,slope_percentage,danger_level
8036135317,2017-05-02,22:00,o usuário solicita a vistoria da barreira que fica por traz de sua residencia.favor verificar.o mesmo informa que em períodos de chuvas a barreira desliza.,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,RUA   SO NOS DOIS,Deslizamentos de Barreiras,2,-7.9913909,-34.9280085,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa
8045772217,2017-05-29,14:22,usuário informa que equipe da limpeza depositou grande quantidade de lixo na barreira que deslizou em função do peso e das grandes chuvas,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,Rua Francisco Tamarindo,Deslizamentos de Barreiras,2,-8.0142231,-34.9241607,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8061930422,2022-06-04,15:28,"SRA SOLICITA VISTORIA NA BARREIRA DE MEDIO PORTE QUE DESLIZOU, ATINGIU A RESIDENCIA QUE ESTA COM RACHADURAS A COLOCAÇAO DA LONA E CAPINAÇAO",DOIS IRMAOS,CGO. DA FORTUNA,EST DOS MACACOS N08,Deslizamentos de Barreiras,2,-7.9962979,-34.9553089,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8030872421,2021-04-11,11:27,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU",GUABIRABA,BOM CLIMA,"AV. BOTA FOGO, 02",Deslizamentos de Barreiras,2,-7.953198199999999,-34.9505943,google maps api,LVd1,20 a 100m,10 a 30º,0 a 60%,Baixa
8011473814,2014-07-17,16:12,"USUÁRIO SOLICITA REMOÇÃO DE BARRO DEVIDO AO DESLIZAMENTO DE BARREIRA, INFORMA QUE O BARRO SOTERRO PARTE DO QUINTAL DA RESIDÊNCIA, SOLICITA URGÊNCIA.",NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA BARÃO DE CAMAQUÁ, N*101",Deslizamentos de Barreiras,2,-8.0056762,-34.9234294,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta
8057653019,2019-05-21,02:13,USUÁRIA QUE PEDIU PARA NÃO SER IDENTIFICADA INFORMA QUE O IMÓVEL DE NÚMERO 221 FOI CONSTRUIDO PRÓXIMO DE UMA BARREIRA DE FORMA IRREGULAR E QUE A BERREIRA ESTÁ RACHADA E COM INFILTRAÇÃO DE ÁGUA DEVIDO A CHUVA. SENDO ASSIM SOLICITA EQUIPE PARA VERIFICAR. A MESMA CIENTE DE ENTRAR EM CONTATO COM O SECON.,ALTO SANTA TEREZINHA,ALTO DO PASCOAL,"RUA 10 DE JANEIRO, 221",Deslizamentos de Barreiras,2,-8.017712,-34.8997882,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011447714,2014-07-17,14:00,"USUÁRIO SOLICITA VISTORIA EM BARREIRA E COLOCAÇÃO DE LONA, INFORMA QUE A SUA BARREIRA ESTÁ CHEIA DE MATO E ESTÁ EM DESLIZAMENTO E UMA PARTE CEDEU, SOLICITA URGÊNCIA.",NOVA DESCOBERTA,CGO. DA JOSELIA,"AVENIDA JOSELIA, N°348",Deslizamentos de Barreiras,2,-8.0044969,-34.9293734,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8059585122,2022-06-01,11:47,"USUARIO INFORMA DESLIZAMENTO DE BARREIRA, CANALETA ESTA PENDURADA, AGUA ESTA CAINDO POR FORA DA CANALETA. SOLICITA VISTORIA.",DOIS IRMAOS,CGO. DA FORTUNA,"RUA PROF CLAUDIO SELVA, 108 F",Deslizamentos de Barreiras,2,-8.0115521,-34.9521723,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8061920922,2022-06-04,15:00,"SRA SOLICITA VISTORIA NA RESIDENCIA QUE FICA PROXIMA DE ONDE HOUVE O DESLIZAMENTO, E A COLOCAÇAO DA LONA NO LOCAL. SRA FOI SOLICITADA A SAIR DA RESIDENCIA PELA SEDEC",DOIS IRMAOS,SITIO SAO BRAS,RUA SITIO SAPUCAIA N08,Deslizamentos de Barreiras,2,-8.0084388,-34.9562007,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8031553021,2021-04-12,11:50,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E O BARRO ESTÁ ENCOSTADO NA PAREDE DO QUARTO",IBURA,JD. MONTE VERDE,"RUA MONTE PASCOAL, 85 A",Deslizamentos de Barreiras,2,-8.1159533,-34.95822030000001,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Media
8061047322,2022-06-03,09:05,"USUÁRIA SOLICITA COLOCAÇÃO DE LONAS NA BARREIRA, E INFORMA QUE PARTE DA BARREIRA E UMA CANALETA DESABOU.",DOIS IRMAOS,CGO. DA FORTUNA,"RUA SITIO SAPUCAIA, N09",Deslizamentos de Barreiras,2,-8.0084388,-34.9562007,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8063141722,2022-06-07,08:41,vistoria na barreira que esta caindo encima do templo,DOIS IRMAOS,CGO. DA FORTUNA,rua professor claudio selva n 108,Deslizamentos de Barreiras,2,-8.0115521,-34.9521723,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8030672521,2021-04-11,02:15,USUÁRIO INFORMA PRINCIPIO DE DESLIZAMENTO DE BERREIRA. O MESMO AFIRMA BARRO ESCORRENDO DAS BERREIRAS E SOLICITA VISTORIA NO LOCAL.,DOIS UNIDOS,CGO. SAO JOSE,QUARTA TRAVESSA CORREGO SÃO JOSÉ 12,Deslizamentos de Barreiras,2,-7.992993800000001,-34.91678220000001,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8069635122,2022-06-20,08:34,"USUARIO INFORMA BARREIRA DESLIZOU NA MADRUGADA DE HOJE, EM CIMA TEM UMA CASA QUE ESTA EM CONSTUÇÃO, RISCO DE CAIR. SOLICITA VISTORIA.",DOIS IRMAOS,SITIO DOS PINTOS,"2A TRAV PARQUE SANTA MARIA, 151",Deslizamentos de Barreiras,2,-8.0131212,-34.958266,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa
8031198717,2017-04-13,11:05,USUÁRIO INFORMA QUE A BARREIRA ESTA DESLIZANDO E SOLICITA VISTORIA COM URGÊNCIA.,DOIS UNIDOS,DOIS UNIDOS,Rua João Cavalcanti Petribu  12,Deslizamentos de Barreiras,2,-7.9907302,-34.916098,google maps api,LVd4,0 a 40m,0 a 5º,0 a 15%,Baixa
8011567214,2014-07-18,15:56,USUARIA SOLICITA CAPINAÇÃO EM BAIXO DA BARREIRA / NÃO HOUVE DESLIZAMENTO NO LOCAL,NOVA DESCOBERTA,ALTO JD. PROGRESSO,RUA/ CRUSAI / 42,Deslizamentos de Barreiras,2,-8.0638326,-34.9825009,google maps api,PV1,20 a 100m,5 a 30º,0 a 60%,Baixa
8060840122,2022-06-02,18:57,"USUÁRIA SOLICITA UMA VISTORIA, ELA INFORMA QUE A BARREIRA DESLIZOU E APRESENTA UMA GRANDE Fissura NO SÁBADO DIA 28/05 ELA  SOLICITA UMA VISTORIA NA BARREIRA, CIENTE DE DEIXAR O LOCAL CASO IDENTIFIQUE QUE A BARREIRA É DE ALTO RISCO.",IBURA,JD. MONTE VERDE,RUA MORRO DO PILAR N 21,Deslizamentos de Barreiras,2,-8.1207546,-34.9596166,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Alta
8031266021,2021-04-12,08:56,USUARIO INFORMA QUE BARREIRA DESLIZOU QUE ESTA CHEGANDO PERTO DA SUA RESIDENCIA,DOIS UNIDOS,ALTO DO MARACANA,1TR JOSE MENEZES DE LYRA FILHO N 56 B,Deslizamentos de Barreiras,2,-8.0036793,-34.9053366,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8061609122,2022-06-03,16:49,SRA SOLICITA VISTORIA NA BARREIRA QUE DESLIZOU E O BARRO JA ENCOSTOU NA PAREDE DO QUARTO,DOIS IRMAOS,SITIO DOS PINTOS,ESTRADA VELHA DOS MACACOS N123,Deslizamentos de Barreiras,2,-8.0131212,-34.958266,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Baixa
8027009917,2017-04-02,09:53,"COLOCAÇÃO DE LONA EM BARREIRA, HOUVE DESLIZAMENTO PARCIAL DA BARREIRA.",BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"5 TRAVESSA JARDIM PRIMAVERA, N  200",Deslizamentos de Barreiras,2,-7.993039899999999,-34.9323093,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8031051617,2017-04-13,07:16,"colocação de lona em barreira, usuaria alega que equipe foi ao local mais ficou faltando parte da barreira para colocar, porem nesta parte que falta está havendo deslizamento de barreira parcial.",DOIS UNIDOS,ALTO DO MARACANA,"rua aragoiana, n 103",Deslizamentos de Barreiras,2,-8.0052796,-34.9080844,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Media
8049147119,2019-04-30,07:40,sra. solicita a vistoria na barreira pois cedeu uma parte da canaleta e por conta da chuva a barreira deslizou.,ALTO SANTA TEREZINHA,ALTO DO PASCOAL,rua severino carneiro n 105,Deslizamentos de Barreiras,2,-8.0139332,-34.9018888,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011584414,2014-07-19,11:11,USUÁRIO SOLICITA VISTORIA EM BARREIRA COM URGÊNCIA.,NOVA DESCOBERTA,ALTO JD. PROGRESSO,SUBIDA DA BETINHA N 168 A,Deslizamentos de Barreiras,2,-8.002185299999999,-34.9251631,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8011541314,2014-07-18,13:25,"USUÁRIA SOLICITA RECOLOCAÇÃO DE LONA, A MESMA INFORMA QUE OUVE UM PEQUENO DESLIZAMENTO.",NOVA DESCOBERTA,CGO. DA AREIA,"RUA CACAU, N°20",Deslizamentos de Barreiras,2,-7.999619,-34.9268271,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8011162214,2014-07-14,09:30,"DEMANDANTE INFORMA QUE MORADORA ESTA REALIZANDO CONSTRUÇÃO E PONDO EM RISCO MORADORES PRÓXIMOS, SEGUNDO DEMANDANTE JA TEVE DESLIZAMENTO E DANIFICOU O MURO DA RESIDENCIA DE NUMERO 271. PEDE AVALIAÇÃO COM BREVIDADE",NOVA DESCOBERTA,CGO. DA JOSELIA,"RUA FAGUNDES, 271",Deslizamentos de Barreiras,2,-8.0034796,-34.9266097,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Alta
8035347319,2019-03-28,07:43,"A BARREIRA DESLIZOU E ATINGIU A CASA DO VIZINHO, CAIU ATINGINDO A CASA DO VIZINHO E DEIXOU O BANHEIRO RACHADO. A BARREIRA É DE GRANDE PORTE, NO MOMENTO JORRA MUITA ÁGUA E CAEM VÁRIOS PEDAÇOS DE BARRO. A EQUIPE PODE PROCURAR POR REBEKA ATRAVÉS DO NUMERO INFORMADO. ENTRAR EM CONTATO POIS A MESMA VAI DESOCUPAR A CAPA.",ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,"RUA ALCANTIO, N14",Deslizamentos de Barreiras,2,-8.0097584,-34.9009914,google maps api,URBANO,20 a 100m,10 a 30º,0 a 60%,Baixa
8011468414,2014-07-17,16:01,"USUÁRIO SOLICITA REPOSIÇÃO DE LONA, INFORMA QUE PARTE DA BARREIRA ESTÁ DESLIZANDO E QUE A LONA QUE AVIA NO LOCAL ESTÁ RASGADA, SOLICITA URGÊNCIA.",NOVA DESCOBERTA,ALTO DR. CAETES,"1TRV DA MOLÂNDIA, N*100",Deslizamentos de Barreiras,2,-7.999621599999999,-34.9281835,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8035386919,2019-03-28,08:54,USUARIA SOLICITA DE URGENCIA DA LONA PARA BARREIRA,ALTO SANTA TEREZINHA,ALTO SANTA TEREZINHA,rua vencedora n 36,Deslizamentos de Barreiras,2,-8.0159767,-34.9075866,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8011442514,2014-07-17,13:39,"USUÁRIO SOLICITA REPOSIÇÃO DE LONA, INFORMA QUE PEDAÇOS DA BARREIRA ESTÁ CEDENDO E ESTÁ SE FORMANDO UMA CRATERA NO QUAL POEM EM RISCO SUA RESIDÊNCIA QUE SE LOCALIZA ABAIXO, SOLICITA URGÊNCIA.",NOVA DESCOBERTA,CGO. DO INACIO,"RUA DOM FELICIANO, N°100",Deslizamentos de Barreiras,2,-7.996696,-34.9313616,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8059910022,2022-06-01,15:24,USUÁRIA INFORMA QUE AS BARREIA ESTÁ DESLIZANDO POUCO A POUCO!,IBURA,UR 05,RUA MANOEL BOOFONE PIRIZ N133,Deslizamentos de Barreiras,2,-8.1315461,-34.9493082,google maps api,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa
8071493821,2021-08-11,15:17,"SRA SOLICITA VISTORIA NA BARREIRA QUE DESLIZOU DERRUBOU O MURO E ESTA QUASE ATINGINDO A RESIDENCIA, INFORMA TAMBEM QUE OUTRA RESIDENCIA QUE FICA AO LADO TAMBEM ESTA EM RISCO",IBURA,TRES CARNEIROS BAIXO,RUA BOM DESTINO N156,Deslizamentos de Barreiras,2,-8.1244201,-34.9566558,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8068031522,2022-06-15,11:30,"USUARIO INFORMA DESLIZAMENTO DE BARREIRA SOLICITA  VISTORIA E COLOCAÇÃO DE LONA PLASTICA BARREIRA ALTA, PRECISA CAPINAR",IBURA,VILA DOS MILAGRES,"RUA DA ALEGRIA, 76",Deslizamentos de Barreiras,2,-8.1128019,-34.9459661,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8030953421,2021-04-11,13:50,"USUÁRIA SOLICITA VISTORIA POIS A BARREIRA DESABOU E ESTA PRÓXIMO AS CASAS, E CONTINUA DESLIZANDO.",DOIS UNIDOS,DOIS UNIDOS,"RUA PRIMEIRA TRAVESSA VALE DO SENHOR, N04",Deslizamentos de Barreiras,2,-7.9905397,-34.9227068,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8030776521,2021-04-11,08:06,INFORMA QUE UMA PARTE DA BARREIRA CAIU JUNTO COM O MURO DO VIZINHO. NÃO CHEGOU A ATINGIR A CASA POR MUITO POUCO. O VIZINHO NÃO QUER DERRUBAR O RESTANTE DO MURO.,DOIS UNIDOS,CGO. DO MORCEGO,RUA LIMEIRA N213,Deslizamentos de Barreiras,2,-8.0013126,-34.9064317,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8060610622,2022-06-02,14:23,SRA SOLICITA A COLOCAÇAO DA LONA E VISTORIA NA BARREIRA QUE ESTA DESLIZANDO,IBURA,UR 03,AV ENGENHO MURIBECA N174,Deslizamentos de Barreiras,2,-8.1101748,-34.949265,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta
8071027522,2022-06-22,12:47,SR SOLICITA A COLOCAÇAO DA LONA E VISTORIA NA BARREIRA QUE DESLIZOU,DOIS IRMAOS,SITIO DOS PINTOS,RUA DA MEIGUICE N100,Deslizamentos de Barreiras,2,-8.0132535,-34.9537331,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8071758022,2022-06-25,05:34,"O SOLICITANTE INFORMA QUE BARREIRA DA RUA FICOU COM A LONA RASGADA E DESCOBERTA E ESTA PRECISANDO DE REPOSIÇÃO, A MESMO INFORMA QUE CAIU UM POUCO DE BARRO.FAVOR VERIFICAR.",DOIS IRMAOS,CGO. DA FORTUNA,"RUA DA JAQUEIRA,N 25",Deslizamentos de Barreiras,2,-8.0092197,-34.95313,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8030688921,2021-04-11,02:57,USUARIO INFORMA QUE HOUVE DESLIZAMENTO E DERRUBOU SUA AREA DE SERVIÇO. SOLICITA DE UMA EQUIPE NO LOCAL,DOIS UNIDOS,CGO. DO CURIO,RUA CORREGO DO CURIO N 32,Deslizamentos de Barreiras,2,-7.999165799999998,-34.9155361,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8030774221,2021-04-11,07:59,DESLIZAMENTO DE BARREIRAS NÃO CHEGOU A ATINGIR A CASA POR POUCO. MAS LEVOU UMA PARTE DA ESCADARIA.,DOIS UNIDOS,DOIS UNIDOS,QUINTA TRAVESSA JOÃO CAVALCANTE N 440,Deslizamentos de Barreiras,2,-7.9925357,-34.9191525,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8017451017,2017-03-05,16:03,USUÁRIA PEDE VISTORIA E COLOCAÇÃO DE LONA POIS A BARREIRA DESLIZOU NESSA CHUVA.,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,TRAVESSA SANTA BRIGIDA N 179,Deslizamentos de Barreiras,2,-7.994142800000001,-34.9300646,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8033994321,2021-04-16,10:35,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E O BARRO ESTÁ ENCOSTADO NA PAREDE DA SALA",IBURA,UR 10,"RUA SILVIA RABELO, 31",Deslizamentos de Barreiras,2,-8.137758,-34.9540969,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8013681819,2019-02-05,21:07,"A USUARIA INFORMA QUE A VIZINHA INSTALOU UM CANO ONDE A SAÍDA DE AGUA ESTÁ INDO EM DIREÇÃO PARA A BARREIRA, A MESMA INFORMA QUE A MESMA SE ENCONTRA COM RACHADURAS.RISCO DE DESLIZAMENTO.",ALTO SANTA TEREZINHA,ALTO DO PASCOAL,"RUA QUARENTA E QUATRO,N 189",Deslizamentos de Barreiras,2,-8.015854599999999,-34.9063899,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa
8030891921,2021-04-11,12:14,"SOLICITA VISTORIA DAS BARREIRAS, INFORMA QUE ESTÃO DESLIZANDO E CAINDO UNS PEDAÇOS.",GUABIRABA,BOM CLIMA,"RUA RIO BOTAFOGO, N 192, 195, 295, 142, 202",Deslizamentos de Barreiras,2,-7.963969699999999,-34.9214404,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8011438814,2014-07-17,12:49,USUÁRIO SOLICITA A COLOCAÇÃO A COLOCAÇÃO DE LONA NA PARTE DE BAIXO E A RECOLOCAÇÃO DE LONA NA PARTE DE TRÁS DA RESIDÊNCIA.,NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA PLÍNIO COELHO, Nº 450",Deslizamentos de Barreiras,2,-7.996767599999999,-34.927849,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8011296914,2014-07-15,09:14,"DEMANDANTE DESEJA COLOCAÇÃO DE LONA COM BREVIDADE, TEME QUE COM CHUVA ACONTEÇA DESLIZAMENTO DE BARREIRA, POIS ELE MORA COM 2 CRIANÇAS.",NOVA DESCOBERTA,CGO. DA JOSELIA,"RUA CRISTAL,04",Deslizamentos de Barreiras,2,-8.0054149,-34.9286397,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8034751721,2021-04-19,11:39,"USUÁRIA SOLICITA VISTORIA, POIS TEVE DESLIZAMENTO E O POSTE ESTÁ COM RISCO DE CAIR",GUABIRABA,CGO. DO MARRECO,"RUA MACARANI, 102",Deslizamentos de Barreiras,2,-7.996309399999999,-34.9382991,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8016036017,2017-02-23,16:50,"USUÁRIO SOLICITA VITORIA EM BARREIRA, POIS O CANO MESTRE DA COMPESA ESTA FURADO VAZANDO ÁGUA E A BARREIRA CEDEU UMA PARTE E POSSUI OUTRA PARTE COM RISCO DE DESLIZAMENTO. FAVOR URGENTE.",BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,RUA MAJOR GECINO N 109,Deslizamentos de Barreiras,2,-7.997349400000001,-34.9335526,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8011190614,2014-07-14,10:57,"demandante informa que terreno condenado esta com risco de desabamento total,m pede avaliação com brevidade",NOVA DESCOBERTA,NOVA DESCOBERTA,"rua estrela do mar,30",Deslizamentos de Barreiras,2,-8.0818376,-34.8772677,google maps api,HP,0 a 20m,0 a 5º,0 a 10%,Baixa
8071206921,2021-08-11,11:43,deslizou a barreira entupindo a canaleta e entrando agua na casa do usuário. e deseja lonas. verificar por favor,IBURA,UR 04,rua coronel goulart n 20,Deslizamentos de Barreiras,2,-8.1105568,-34.93699350000001,google maps api,LVd2,0 a 40m,0 a 5º,0 a 15%,Baixa
8058420922,2022-05-31,10:22,SOLICITA VISTORIA BARREIRA DESLIZOU E ESTA IMPOSSIBILITANDO MORADOR DE SAIR DA SUA CASA,DOIS IRMAOS,SITIO DOS PINTOS,RUA SITIO SAPUCAIA 45 E,Deslizamentos de Barreiras,2,-8.0085465,-34.9561661,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8029957117,2017-04-11,08:07,USUARIA SOLICITA REPOSIÇÃO DE LONA PLASTICAS POIS A ANTERIOR ESTA DANIFICADA E SOLICITA URGENCIA POSSUI RISCO DE DESLIZAMENTO NO LOCAL,DOIS UNIDOS,DOIS UNIDOS,"AV. CHAGAS FERREIRA, 618",Deslizamentos de Barreiras,2,-8.0047027,-34.9125724,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8034163821,2021-04-16,13:55,USUÁRIO INFORMA QUE BARREIRA DESLIZOU UM  POUCO E SOLICITA LONAS PLASTICAS.,GUABIRABA,CGO. DO JENIPAPO,RUA BENTO DE ABREU N 95,Deslizamentos de Barreiras,2,-8.0033475,-34.9367777,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8074636219,2019-06-13,12:51,USUÁRIO SOLICITA VISTORIA ELA INFORMA QUE PARTE DA BARREIRA DESABOU E TEM UMA MANGUEIRA  MUITO GRANDE COM AS RAÍZES EXPOSTAS.,IBURA,LAGOA ENCANTADA,RUA IGREJA MARANATA N 195,Deslizamentos de Barreiras,2,-8.125920299999999,-34.947824,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8039024422,2022-04-20,12:01,"USUARIO INFORMA BARREIRA DESLIZOU, SOLICITA VISTORIAE LONA .",IBURA,UR 10,"1A TRAV LAVRINHA, 38",Deslizamentos de Barreiras,2,-8.1310572,-34.9406263,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8011231414,2014-07-14,13:29,USUÁRIA SOLICITA COLOCAÇÃO DE LONA E ESTA A VENDO DESLIZAMENTO.,NOVA DESCOBERTA,CGO. DO INACIO,"RUA CGO. DO INACIO, N°152.",Deslizamentos de Barreiras,2,-7.997305600000001,-34.9302645,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8011223114,2014-07-14,13:00,"DEMANDANTE DESEJA URGÊNCIA EM COLOCAÇÃO DE LONA COM BREVIDADE, NÃO ACONTECEU DESLIZAMENTO",NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA 3ª TRV DO CGO JOAQUIM,Deslizamentos de Barreiras,2,-7.999621599999999,-34.9281835,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
8030786021,2021-04-11,08:23,"USUÁRIO SOLICITA VISTORIA, POIS A BARREIRA DESLIZOU E O BARRO ESTÁ ENCOSTADO NA PAREDE DO QUARTO",GUABIRABA,CGO. DA LOURA,"RUA ALTO DA LOURA, 46",Deslizamentos de Barreiras,2,-7.9961436,-34.9362847,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Baixa
8056544222,2022-05-29,11:02,SOLICITA VISTORIA A BARREIRA DESLIZOU E INVADIO A ESTRADA E OS MORADORES ESTÃO SEM ACESSO . E TEM FIO DE ALTA TENSÃO,DOIS IRMAOS,SITIO DOS PINTOS,RUA DA MATA SN,Deslizamentos de Barreiras,2,-8.0065271,-34.9606888,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Baixa
8059849922,2022-06-01,14:47,USUÁRIO SOLICITA VISTORIA EM BARREIRA QUE DESLIZOU NESTA SEGUNDA FEIRA 30/05/2022 DEVIDO AS FORTES CHUVAS COM RISCO DE DESLIZAR MAIS.,IBURA,JD. MONTE VERDE,ALTO DO PIQUIRI 55,Deslizamentos de Barreiras,2,-8.087023,-34.971542,google maps api,PV1,0 a 40m,0 a 5º,0 a 15%,Baixa
8056542022,2022-05-29,10:56,USUÁRIO SOLICITA COLOCAÇÃO DE LONA EM BARREIRA DE GRANDE PORTE. NECESSÁRIO REALIZAR LIMPEZA/CAPINAÇÃO.USUÁRIO INFORMA QUE NO LOCAL TEM VAIRAS ARVORES EM CIMA DA BARREIRA E ELA GOSTARIA QUE TIVESSE A RETIRADA DESSAS ARVORES!,DOIS IRMAOS,CGO. DA FORTUNA,RUA ESTRADA VELHA DOS MACACOS N.195,Deslizamentos de Barreiras,2,-8.0092197,-34.95313,google maps api,A2,20 a 100m,10 a 30º,0 a 60%,Media
8031460121,2021-04-12,10:59,"USUÁRIO SOLICITA VISTORIA NA BARREIA, INFORMA QUE A BARREIRA DESLIZOU E ESTÁ UM BURACO EMBAIXO DO MURO DO VIZINHO, PRESTE A CAIR NA CAIXA D' ÁGUA DESSA CASA.",IBURA,UR 04,RUA CAPITAO MANOEL MUNIZ N 883,Deslizamentos de Barreiras,2,-8.1297462,-34.9483657,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8056843022,2022-05-29,16:45,SR SOLICITA VISTORIA NA BARREIRA QUE ESTA DESLIZANDO,DOIS IRMAOS,SITIO DOS PINTOS,RUA ALTO DA BOA ESPERANCA N62,Deslizamentos de Barreiras,2,-8.0121817,-34.953143,google maps api,A2,0 a 40m,0 a 5º,0 a 15%,Media
8034591021,2021-04-19,08:10,"USUÁRIO SOLICITA VISTORIA, POIS A CANALETA QUEBROU E ESTÁ DESCENDO MUITA ÁGUA PELA BARREIRA. HOUVE DESLIZAMENTO.",IBURA,JD. MONTE VERDE,"RUA PICA DA BANDEIRA, 438",Deslizamentos de Barreiras,2,-8.113059699999999,-34.9582487,google maps api,PV1,20 a 100m,10 a 30º,0 a 60%,Alta
8031189621,2021-04-12,07:39,SOLICITA VISTORIA POIS BARREIRA DESLIZOU ONTEM A NOITE E ENCOSTOU NA PAREDE DA CASA,IBURA,JD. MONTE VERDE,RUA PICO DA NEBLINA 75,Deslizamentos de Barreiras,2,-8.118162100000001,-34.9562091,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Alta
8046093018,2018-04-11,11:23,DESEJA COLOCAÇÃO DE LONA PLASTICA E BARREIRA DESLIZANDO ( CAINDO PEDAÇOS DE BARRO),IBURA,UR 10,RUA PRIMEIRA TRAVESSA LUIZ RODOLFO DE ARAUJO JUNIOR,Deslizamentos de Barreiras,2,-8.1310572,-34.9406263,google maps api,LVd2,20 a 100m,10 a 30º,0 a 60%,Media
8018485421,2021-03-01,16:29,USUÁRIO SOLICITA COLOCAÇÃO DE LONAS NA BARREIRA E SOLICITA TAMBÉM VISTORIA POIS ESTA OCORRENDO DESLIZAMENTOS FORMANDO BURACOS NA BARREIRA.,GUABIRABA,CGO. DA LOURA,"RUA UBAUNA, N320",Deslizamentos de Barreiras,2,-7.9978577,-34.9359316,google maps api,LVd4,20 a 100m,10 a 30º,0 a 60%,Media
