processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,confirmado,latitude,longitude,cond,em_recife,rain_hour,rain_day,altitude,label
8087094217,2017-09-25 12:24:00,12:24,SOLICITA VISTORIA POIS O PRÉDIO JÁ FOI CLASSIFICADO COM ALGUM GRAU DE RISCO PELA PRÓPRIA DEFESA CIVIL POREM ATE HOJE NÃO FORAM AO LOCAL COMO HAVIAM DITO. E AGORA O PRÉDIO ESTA COM ALGUMAS RACHADURAS A MAIS E MORADORES ESTÃO COM MEDO ( PRÉDIO CAIXA ). PRÉDIO CLASSIFICADO COMO 5.0,ARRUDA,ARRUDA,RUA DOM MACHADO N  1012,Imoveis com Danos/Risco,0,-8.0250816,-34.8913229,False,1,0.0,1.0,11.0,URBANO
8032010021,2021-04-12 17:18:00,17:18,USUÁRIO SOLICITA VISTORIA NA BARREIRA POIS INFORMA QUE DESLIZOU E BARRO ESTA ENCOSTADO NA PAREDE DO QUIARTO,DOIS UNIDOS,ALTO DO MARACANA,1TRV JOSE DE MENESES LIRA FILHO N 56,Deslizamentos de Barreiras,1,-8.0044956,-34.9066946,False,1,0.0,31.0,35.0,URBANO
8039626820,2020-04-26 07:31:00,07:31,"USUÁRIO INFORMA QUE HAVIA UM MURO DE ARRIMO POR TRÁS DE SUA RESIDÊNCIA E O MESMO DESABOU COM AS CHUVAS DA MADRUGADA DO DIA 26/04/2020 E A BARREIRA QUE ERA SUSTENTADA POR ELE DESLIZOU. A RESIDÊNCIA NÃO FOI ATINGIDA, PORÉM A CASA ESTÁ EM RISCO DEVIDO A AUSÊNCIA DO MURO.",LINHA DO TIRO,AV. OPERARIA,"RUA BARÃO DE CARUARU, 293",Imoveis com Danos/Risco,0,-8.0067213,-34.9001406,False,1,9.0,52.0,28.0,URBANO
8086661719,2019-07-12 08:12:00,08:12,USUÁRIO INFORMA QUE PESSOAS ESTÃO INVADINDO UM TERRENO E MARCANDO/O PARA VENDER E REALIZAR CONSTRUÇÕES.SOLICITA VISTORIA PARA QUE NÃO VENHA A DANIFICAR A ESTRUTURA DA BARREIRA,JORDAO,JORDAO ALTO,RUA SERRA TALHADA,Invasao de Terreno de Auxilio Moradia,0,-8.1349328,-34.9453517,False,1,0.0,0.0,65.0,LVd2
8058179019,2019-05-21 16:20:00,16:20,"SRA SOLICITA VISTORIA EM MURO DE ARRIMO QUE FICA NA PARTE DE CIMA DA PISTA E ESTA COM MUITAS RACHADURAS, A MESMA INFORMA QUE UM CAMINHAO BATEU NO MURO E ELE ESTA OFERECENDO RISCO PARA A RESIDENCIA DELA",MACAXEIRA,MACAXEIRA,RUA LUIZA DA COSTA MELO N 271,Imoveis com Danos/Risco,0,-8.0058199,-34.9308982,False,1,0.2,24.0,61.0,LVd4
8053646217,2017-06-15 09:39:00,09:39,"VISTORIA EM BARREIRA, E IMOVEL QUE ESTÁ APRESENTANDO RACHADURA, A MESMA RESIDE EM AREA DE RISCO.",LINHA DO TIRO,CGO. DO TIRO,"RUA VENCEDORA, N 53 A",Imoveis com Danos/Risco,0,-8.0084222,-34.9078786,False,1,1.0,-1.0,28.0,URBANO
8090700319,2019-07-24 09:31:00,09:31,"INFORMA QUE A BARREIRA QUE FICA NA PASSAGEM DOS PEDESTRES DESLIZOU ONDE IMPEDE QUE TODOS SAIAM DE CASA E NO ALTO DA BARREIRA TEM UM PÉ DE MACAÍBA TOTALMENTE INCLINADO E A QUALQUER MOMENTO PODE CAIR,E SE ISSO ACONTECER IRA ATINGIR A REDE DE ALTA TENSÃO DA CELPE",DOIS UNIDOS,VALE DO SENHOR,RUA SEMPRE LIVRE SN,Postes em Risco,0,-7.9884804,-34.9235187,False,1,,,40.0,LVd4
8051887922,2022-05-24 09:47:00,09:47,"USUÁRIO SOLICITA VISTORIA, DEVIDO A ÁGUA ESTA INFILTRANDO PELO MURO DE ARRIMO DO HOSPITAL DE ARREIAS E TEME PELA SUA SEGURANÇA.",AREIAS,AREIAS,"2 TRAVESSA DA RUA DOS PRAZERES, N333",Muro com Danos,0,-8.0941474,-34.9284115,False,1,0.2,26.9,13.0,HP
8018958021,2021-03-02 11:31:00,11:31,"USUÁRIO INFORMA QUE A ESTRUTURA DA CAIXA D'ÁGUA ESTÁ ESTOURANDO, E JÁ FAZ UM TEMPO QUE ESSE PROBLEMA EXISTE. O MESMO JÁ RELATOU O PROBLEMA DA INFRAESTRUTURA PARA A VIZINHA,  O QUAL ESTÁ APARECENDO AS FERRAGENS. FAVOR VERIFICAR",SANTO AMARO,SANTO AMARO,"RUA CAPITÃO LIMA, N 182",Imoveis com Danos/Risco,0,-8.053635700000001,-34.87826676241055,False,1,0.1,4.8,10.0,URBANO
8098832619,2019-08-12 09:36:00,09:36,SOLICITA VISTORIA EM MURO DE ARRIMO E CASA POIS  O MURO DE ARRIMO ESTÁ COM INFILTRAÇÃO E A ÁGUA JÁ ESTÁ ATINGINDO A CASA DO MORADOR,COQUEIRAL,ALTO DA BELA VISTA,"RUA ALTO DO PARAISO, 51",Imoveis com Danos/Risco,0,-8.084683,-34.9683164,False,1,,,35.0,PV1
8053119922,2022-05-25 11:08:00,11:08,A MESMA INFORMA QUE DESLIZOU UMA PARTE DA BARREIRA E QUE PRECISA DE CAPINAÇAO E A LONA,VASCO DA GAMA,ALTO DO EUCALIPTO,RUA PIRISAL N.117D,Deslizamentos de Barreiras,1,-8.0035327,-34.9204651,False,1,0.4,20.7,43.0,LVd4
8060248522,2022-06-02 09:31:00,09:31,"USUARIO INFORMA  DESLIZAMENTO DE BARREIRA, ARVORES NA BARREIRA RISCO DE CAIR , SOLICITA ERRADICAR E VISTORIA.",APIPUCOS,APIPUCOS,"AV APIPUCOS, 300",Arvores em Risco,0,-8.0087843,-34.9375115,False,1,0.1,2.4,26.0,A2
8065949517,2017-07-20 19:19:00,19:19,usuário informa que muro construído peto da barreira desabou devido ao deslizamento favor verificar,JORDAO,JORDAO ALTO,rua Pederneiras,Muro com Danos,0,-8.1305321,-34.9441159,False,1,4.4,67.0,30.0,LVd2
8024092919,2019-02-27 09:00:00,09:00,"USUÁRIO INFORMA QUE A CASA ACIMA DA SUA ESTÁ COM O TERRENO TOTALMENTE ENCHARCADO POR BAIXO, OFERECENDO GRANDE RISCO DE DESABAMENTO. CASO VENHA A CAIR, A CASA DA SOLICITANTE SERÁ ATINGIDA. FAVOR VERIFICAR",JORDAO,JORDAO BAIXO,"RUA BATANGA, 425",Imoveis com Danos/Risco,0,-8.1312646,-34.9374056,False,1,0.0,0.0,34.0,LVd2
8065412822,2022-06-09 15:43:00,15:43,"SRA SOLICITA VISTORIA NA RESISDENCIA, INFORMA QUE A PAREDE FICA ENCOSTADA A PAREDE DO COLEGIO, NAS CHUVAS MINOU MUITA AGUA E O MURO ESTA ENCHARCADO OFERECENDO RISCO",JD. SAO PAULO,JD. SAO PAULO,RUA ITAIOPOLIS N16,Imoveis com Danos/Risco,0,-8.0777951,-34.9481521,False,1,0.0,2.0,9.0,PV1
8029198022,2022-03-24 09:59:00,09:59,SOLICITA VISTORIA POIS BARREIRA DESLIZOU HOJE E DERRUBOU PARTE DA CASA  NA AREA DE SERVIÇO E TEM RISCO DE ATINGIR A CASA DE BAIXO,GUABIRABA,CGO. DO JENIPAPO,RUA FERNADINHO 26,Deslizamentos de Barreiras,1,-8.0077527,-34.9362481,False,1,0.1,7.9,25.0,LVd4
8056441922,2022-05-29 09:01:00,09:01,"solicita vistoria e lonas, informa que árvores de cima da barreira estão ameaçando cair",LINHA DO TIRO,CGO. CENTRAL,"rua barao de caruaru, 592",Imoveis com Danos/Risco,0,-8.0067213,-34.9001406,False,1,3.1,40.2,28.0,URBANO
8072617221,2021-08-14 13:52:00,13:52,SR INFORMA QUE UM MORADOR COLOCOU UM CANO DE ESGOTO NA BARREIRA PROXIMO A CASA DO MESMO E PLANTOU TAMBEM PÉS DE COCO QUE PODE OFERECER RISCO,NOVA DESCOBERTA,CGO. DO ARCANJO,COR DO ARCANJO N04,Imoveis com Danos/Risco,0,-8.0055139,-34.9251502,False,1,0.0,0.0,63.0,LVd4
8044928718,2018-04-10 08:12:00,08:12,"USUÁRIA SOLICITA VISTORIA NA BARREIRA QUE JÁ DESLIZOU A DO VIZINHO E ESTÁ ARRISCADO A PUXAR A BARREIRA E TEM UM PESO ENCIMA DA BARREIRA LAJE, PUXADINHO E COLOCOU UM PORTÃO PESADO DE ALUMÍNIO A MESMA DESEJA LONAS PLASTICAS PARA A BARREIRA. FAVOR VERIFICAR.",NOVA DESCOBERTA,ALTO JD. PROGRESSO,RUA ALTO DO LEONARDO N 250,Deslizamentos de Barreiras,1,-8.0044703,-34.9310397,False,1,0.0,1.0,61.0,LVd4
8032182916,2016-06-03 08:56:00,08:56,"USUÁRIA SOLICITA VISTORIA E COLOCAÇÃO DE LONA EM BARREIRA, POIS A QUE EXISTE EM LOCO ESTÁ TODA RASGADA. SOLICITA URGÊNCIA DEVIDO AS ÚLTIMAS CHUVAS.",NOVA DESCOBERTA,CGO. DA AREIA,RUA DO CACAU N. 20,Deslizamentos de Barreiras,1,-7.9999177,-34.9269306,False,1,0.2,31.0,66.0,LVd4
8040458820,2020-05-01 06:34:00,06:34,USUÁRIO INFORMA QUE A BARREIRA DESLIZOU E DESTRUIU PARTE DA CASA. NINGUÉM FOI ATINGIDO E TODOS JÁ FORAM RETIRADOS DO LOCAL PARA UMA CASA QUE SE ENCONTRA AO LADO DO OCORRIDO.,JORDAO,JORDAO BAIXO,"RUA PROFESSOR JOSÉ CONSTANTINO DA SILVA, 539",Imoveis com Danos/Risco,0,-8.1394668,-34.9326745,False,1,,,30.0,LVd2
8048089120,2020-06-22 15:21:00,15:21,USUÁRIO SOLICITA VISTORIA EM UMA CASA QUE FICA NOS FUNDOS DE SUA CASA QUE ESTÁ COM A ESTRUTURA COMPROMETIDA. A RESIDENCIA ENCONTRA/SE COM PEQUENOS DESABAMENTOS E AS FERRAGENS JÁ ESTÃO A MOSTRA.,BRASILIA TEIMOSA,BRASILIA TEIMOSA,ALBACORA,Desabamento Parcial Imoveis,0,-8.0855921,-34.8797746,False,1,,,8.0,AGUA
8113626217,2017-12-11 14:57:00,14:57,"USUÁRIO SOLICITA UMA VISTORIA NA BARREIRA, INFORMA QUE A MESMA CEDEU  E A QUALQUER MOMENTO PODE OCORRER UM DESLIZAMENTO.",ALTO JOSE BONIFACIO,CGO. DO EUCLIDES,"RUA SÃO DOMINGOS SAVIO, N 227",Deslizamentos de Barreiras,1,-8.0149843,-34.9125177,False,1,,,36.0,A2
8068895317,2017-07-31 09:54:00,09:54,"USUÁRIA SOLICITA VISTORIA NO COQUEIRO QUE ESTA NA BARREIRA E A RAIZ DO COQUEIRO JÁ ESTA ENTRANDO PELA AREA DE SERVIÇO DELA E JÁ ESTA PUXANDO PARA A BARREIRA A CASA. NECESSITA DE VISTORIA URGENTE, A BARREIRA ALTA E MUITAS CASAS ABAIXO DA BARREIRA .",MACAXEIRA,BURITY,RUA MANOEL LISBOA DE MOURA N 702,Arvores em Risco,0,-8.0089677,-34.9301109,False,1,0.0,4.0,43.0,A2
8139493818,2018-11-16 09:16:00,09:16,DESEJA VISTORIA COM URGÊNCIA SOBRE MURO DE ARRIMO ESTA COM INFILTRARÃO DE UMA CANALETA QUE A VIZINHA FEZ EM CIMA DO MURO.( ALTURA DO MURO  15 METROS) MORADORA COM MEDO QUE MURO VENHA A CAIR EM SUA CASA E MAIS DUAS .,ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA SAO DOMINGOS SAVIO  466,Muro com Danos,0,-8.0149843,-34.9125177,False,1,0.0,0.0,36.0,A2
8013779714,2014-08-22 11:23:00,11:23,/USUARIO SOLICITA VISTORIA EM BARREIRA COM RISCO POIS ESTA OCORRENDO DESLIZAMENTO. A MESMA PEDE URGENCIA POIS EXISTE UM PE DE AROEIRA NA BARREIRA,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"RUA SENADOR FIRMINO,195",Deslizamentos de Barreiras,1,-8.0142691,-34.9241833,False,1,0.0,1.0,72.0,A2
8001181718,2018-01-04 13:27:00,13:27,"USUÁRIA SOLICITA UMA VISTORIA EM SUA RESIDENCIA, INFORMA QUE ESTÁ APRESENTANDO RACHADURAS NO PISO E NA PAREDE.",DOIS IRMAOS,CGO. DA FORTUNA,"RUA AV PROFESSOR CLAUDIO SELVA,  N 807",Imoveis com Danos/Risco,0,-8.0188623,-34.9506962,False,1,0.0,0.0,6.0,A2
8011090114,2014-07-13 12:49:00,12:49,VISTORIA EM 10 CASAS QUE ESTAO ALAGADAS DEVIDO A UM TRANSBORDAMENTO DE CANAL.,IBURA,UR 04,"RUA IRMA MARIA EVANGELISTA, Nº 64",Imoveis Alagados,0,-8.1276016,-34.9449055,False,1,0.0,101.0,35.0,LVd2
8048925417,2017-06-04 11:30:00,11:30,"CAIU MURO DO CANAL, E QUEDA DE ARVORE FECHANDO A RUA, REQUER URGENCIA, PRESTES A CAIR OUTRA ARVORE E PODENDO OCASIONAR DANOS AO IMOVEL.",IPUTINGA,IPUTINGA,"RUA  JOSE FRIGUEIRO, N  150",Arvores em Risco,0,-8.0486642,-34.9435862,False,1,0.8,-1.0,13.0,A2
8109862319,2019-09-10 12:57:00,12:57,USUÁRIO INFORMA QUE BARREIRA ESTA DESLIZANDO E SOLICITA VISTORIA POIS INFORMA QUE BARRA ESTA ENCOSTANDO NA RESIDENCIA.,DOIS IRMAOS,CGO. DA FORTUNA,RUA JOAO LIMOEIRO N 148 A B C E D,Deslizamentos de Barreiras,1,-8.0188623,-34.9506962,False,1,0.0,-1.0,6.0,A2
8042483818,2018-04-05 08:47:00,08:47,USUÁRIA SOLICITA QUE SEJA FEITO UMA VISTORIA NA BARREIRA QUE FICA POR TRÁS DA SUA RESIDENCIA POIS AFIRMA QUE TEM MAS DE CINCO ARVORES E TODAS DE GRANDE PORTE AS RAÍZES ESTÃO EXPOSTA OS TRONCOS INCLINADOS PARA SUA RESIDENCIA E QUANDO DAR VENTOS FORTES BALANÇA MUITO COM ISSO PEDI O CORTE DE TODAS ESSAS ARVORES POIS QUANDO CHOVE OCORRE DESLIZAMENTO NA BARREIRA A MESMA PEDI URGÊNCIA POIS A QUALQUER MOMENTO PODE CAIR FAVOR VERIFICAR,VASCO DA GAMA,CGO. DO BOTIJAO,RUA SANTA MARIA GORETE N 164,Arvores em Risco,0,-8.0123133,-34.917952,False,1,0.2,-1.0,65.0,A2
8043958021,2021-05-14 13:15:00,13:15,SRA SOLICITA VISTORIA NA BARREIRA QUE DESLIZOU E ATINGIU UMA PARTE DA COZINHA E SALA DA RESIDENCIA,PASSARINHO,CGO. DA BICA,RUA VITORIA REGIA N38,Deslizamentos de Barreiras,1,-7.9893192,-34.9282,False,1,1.2,19.9,46.0,LVd4
8023819816,2016-05-10 07:39:00,07:39,"USUÁRIA SOLICITA VISTORIA EM BARREIRA, DEVIDO A DELIZAMENTO, E COLOCAÇÃO DE LONA.",CGO. DO JENIPAPO,CGO. DO JENIPAPO,"RUA ADOLFO CAMINHA, N 123.",Deslizamentos de Barreiras,1,-8.0051749,-34.9358193,False,1,,,31.0,LVd4
8053825417,2017-06-15 12:05:00,12:05,"DESABAMENTO DE MURO ENCIMA DO IMOVEL, OCAISONANDO DANOS AO MESMO REQUER VISTORIA EM URGENCIA.",JORDAO,JORDAO ALTO,"RUA ANAJA, N  42",Imoveis com Danos/Risco,0,-8.1340722,-34.9423642,False,1,,,70.0,LVd2
8021221015,2015-07-13 11:14:00,11:14,"O BLOCO ESTA COM RACHADURAS INTERNAS E EXTERNAS,COM BASE UMIDA.FAVOR VERIFICAR A POSSIBILIDADE DE REALIZAR O SERVIÇO.",JD. SAO PAULO,JD. SAO PAULO,RUA LEANDRO BARRETO 355,Imoveis com Danos/Risco,0,-8.0838406,-34.9489779,False,1,,,18.0,PV1
8077347119,2019-06-17 20:13:00,20:13,"O USUARIO INFORMA QUE O POSTE QUE ESTAVA ACIMA DO MURO DE ARRIMO TOMBOU,FAVOR VERIFICAR COM URGENCIA. O MESMO NAO SOUBE INFORMA QUE SE O POSTE ATINGIU A CASA.CONTT FALAR COM PATRICIA: 99437638",DOIS UNIDOS,ALTO DO MARACANA,"RUA   DIVISOPOLIS, N 229",Tombamento de Arvores,0,-7.9989151,-34.9139459,False,1,,,69.0,LVd4
8056637022,2022-05-29 12:53:00,12:53,solicita vistoria e lonas,CASA AMARELA,CASA AMARELA,"rua corrego do carua, 130",Arvores em Risco,0,-8.0246343,-34.917753,False,1,0.5,40.2,15.0,A2
8025349015,2015-08-12 14:16:00,14:16,a usuaria informa que no local esta sendo feito uma construção irregular.favor verificar com urgencia.,AFOGADOS,AFOGADOS,RUA   TURIACU,Imoveis com Danos/Risco,0,-8.0828777,-34.9165223,False,1,0.0,5.0,6.0,URBANO
8044459718,2018-04-09 13:12:00,13:12,USUARIA INFORMA QUE BARREIRA DE GP QUE COLOCARAM LONAS PLASTICAS EM SOMENTE UMA PARTE DESLIZOU ONTEM PELA MANHÃ CAINDO POR TRAS DO SEU QUARTO PREJUDICANDO A ESTRUTURA DA PAREDE E ESTOURANDO O CANO DAGUA. USUARIA INFORMA QUE A BARREIRA AMEAÇA CAIR MAIS.,NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA CORREGO DO SARGENTO SUBIDA DO SARGENTO,Deslizamentos de Barreiras,1,-7.9992462,-34.9329646,False,1,0.0,0.0,43.0,LVd4
8052379918,2018-04-23 13:36:00,13:36,"O USUARIO INFORMA QUE O MORADOR FEZ UM  MURO , A BARREIRA CEDEU E ATINGIU O MURO . O MESMO SOLICITA  UMA VISTORIA , ELE SOLICITA A REMOÇÃO DO BARRO QUE ESTÁ ATRAPALHANDO A PASSAGEM DOS PEDESTRE.",DOIS UNIDOS,ALTO DO CAPITAO,RUA CORREGO DO CURIÓ,Deslizamentos de Barreiras,1,-7.99967695,-34.91380530905113,False,1,0.0,49.0,69.0,LVd4
8075194319,2019-06-14 06:34:00,06:34,"SR. SOLICITA QUE A EQUIPE VA COM URGÊNCIA NO LOCAL POIS CAIU UMA ARVORE POR CIMA DA CASA DE UMA SENHORA  E UMA CRIANÇA COM NECESSIDADES ESPECIAIS , NÃO SABE SE TEVE VITIMA PEDE URGÊNCIA.",VASCO DA GAMA,ALTO DO EUCALIPTO,RUA PADRE SEVERINO N 150,Tombamento de Arvores,0,-8.0035327,-34.9204651,False,1,2.2,29.0,43.0,LVd4
8004019016,2016-02-01 11:31:00,11:31,"QUEDA DE ARVORE DE MEDIO PORTE ENCIMA DO IMOVEL 203 OCASIONANDO DANOS, NECESSITA A VISTORIA COM URGENCIA.",CAMPO GRANDE,CAMPO GRANDE,RUA NOSSA SENHODA DA GLORIA 203,Imoveis com Danos/Risco,0,-8.0316256,-34.879409,False,1,0.0,6.0,10.0,URBANO
8043706018,2018-04-08 06:11:00,06:11,USUÁRIA INFORMA QUE BARREIRA DESLIZOU E ENCHEU DE ÁGUA A SUA RESIDÊNCIA.,NOVA DESCOBERTA,CGO. DA AREIA,"RUA SANHARO, 238",Deslizamentos de Barreiras,1,-8.0004248,-34.925355,False,1,0.6,15.0,32.0,LVd4
8096143021,2021-10-27 19:47:00,19:47,MURO DA ESCOLA COM RISCO DE QUEDA. FAVOR VERIFICAR,TORRE,TORRE,"RUA PADRE JOSÉ REGUEIRA, 57",Muro com Danos,0,-8.0470211,-34.9137099,False,1,0.0,3.0,14.0,A2
8072762022,2022-06-28 11:43:00,11:43,VISTORIA POIS A CASA SE ENCONTRA COM RACHADURA,JD. SAO PAULO,PLANETA DOS MACACOS,RUA 4 DE SETEMBRO N.106 B,Imoveis com Danos/Risco,0,-8.081716,-34.9536324,False,1,0.0,1.7,22.0,PV1
8044379318,2018-04-09 12:04:00,12:04,"USUÁRIO INFORMA QUE BARREIRA CAIU POR CIMA DO MURO E ESTA PRESTES A CAIR POR CIMA DA CASA, PEDE URGÊNCIA.",VASCO DA GAMA,VASCO DA GAMA,"RUA DIADEMA, 636,",Deslizamentos de Barreiras,1,-8.0063434,-34.9168824,False,1,0.0,0.0,50.0,A2
8019052015,2015-06-30 09:42:00,09:42,SOLICITA/SE COLOCAÇÃO DE LONA COM BREVIDADE.,JORDAO,JORDAO ALTO,"AV DONA CARENTINA, Nº 647",Deslizamentos de Barreiras,1,-8.1344545,-34.944505,False,1,0.0,8.0,65.0,LVd2
8035330319,2019-03-28 00:47:00,00:47,USUÁRIO INFORMA QUE UMA BARREIRA QUE FICA LOCALIZADO UM PAREDÃO DE CONCRETO ESTÁ COM INFILTRAÇÃO DEVIDO A CANOS QUE PASSAM POR DENTRO E DEVIDO A CHUVA. O MESMO INFORMA QUE UMA PARTE DA BARREIRA JÁ DESLIZOU E ATINGIU UMA RESIDÊNCIA.,NOVA DESCOBERTA,CGO. DO JOAQUIM,RUA NOVA PADUA 63,Deslizamentos de Barreiras,1,-7.9988155,-34.9314071,False,1,5.8,18.0,43.0,LVd4
8057147722,2022-05-30 09:33:00,09:33,USUÁRIA SOLICITA COLOCAÇÃO DE LONAS PLASTICAS NA BARREIRA E VISTORIA DEVIDO AO DESABAMENTO PARCIAL DO MURO DE ARRIMO.,DOIS IRMAOS,CGO. DA FORTUNA,"RUA 1 TRAVESSA DA PAZ, N10D",Desabamento Parcial de Obras de Contencao/Drenagem,0,-8.0188623,-34.9506962,False,1,1.0,11.1,6.0,A2
8025769620,2020-02-27 12:00:00,12:00,USUÁRIO INFORMA QUE CAIXA DA AGUA DE PREDIO ESTA ESCORRENDO MUITA AGUA PARA APARTAMENTO DO PREDIO,TORRE,TORRE,RUA CARLOS DE ANDRADE N 401 BL 07,Imoveis com Danos/Risco,0,-8.0425107,-34.9074638,False,1,0.0,0.0,17.0,URBANO
8087692717,2017-09-26 14:25:00,14:25,USUÁRIO INFORMA QUE A CASA DA SENHORA NATÉCIA BEZERRA ESTÁ COM RACHADURAS E QUANDO CHOVE EXISTE ALAGAMENTO NA RESIDÊNCIA. FAVOR VERIFICAR COM URGÊNCIA.,IPSEP,IPSEP,"RUA ALAGOAS, N  380",Imoveis com Danos/Risco,0,-8.1052455,-34.926375,False,1,0.0,1.0,7.0,HP
8017464321,2021-02-28 10:06:00,10:06,USUÁRIO INFORMA QUE TEM UMA GRANDE BARREIRA NA RUA FRANCISCO LEOPOLDINO E SE ESTENDE ATÉ A RUA TRAIPU QUE FICA NO ALTO DO CÉU. SOLICITA COM URGÊNCIA POIS ESTÁ APRESENTANDO DESLIZAMENTOS EM ALGUNS PONTOS. COLOCAÇÃO DE LONAS PLASTICAS E CAPINAÇÃO.,VARZEA,BARREIRAS,RUA FRANCISCO LEOPOLDINO N075,Deslizamentos de Barreiras,1,-8.02377775,-34.96467022239024,False,1,1.4,3.0,52.0,LVd2
8050307018,2018-04-19 08:24:00,08:24,"USUÁRIO INFORMA QUE A SUA VIZINHA JA CONSTRUIU UMA CASA NO MURO DE ARRIMO(QUE NÃO É PERMITIDO) E JÁ ESTÁ CONSTRUINDO UM PRIMEIRO ANDAR NO MESMO LOCAL, PONDO EM RISCO A VIDA DA SOLICITANTE QUE MORA NA PARTE DE BAIXO, EM FRENTE AO MURO DE ARRIMO.USUÁRIO PEDE VISTORIA COM URGÊNCIA PARA CESSAR ESSA OBRA IRREGULAR",JORDAO,JORDAO ALTO,"1 TRV JOHN BISPO, QUADRAX17, LOTE 19",Muro com Danos,0,-8.1340722,-34.9423642,False,1,0.0,8.0,70.0,LVd2
8084871419,2019-07-08 13:15:00,13:15,"usuária informa que a barreira caiu desde junho e ninguém compareceu no local, a mesma solicita colocação de lona e uma vistoria porque tem pé de arvore inclinado e poste caindo na barreira.",DOIS UNIDOS,ALTO DO MARACANA,rua padre cicero,Arvores em Risco,0,-8.0052007,-34.9097818,False,1,0.0,3.0,43.0,URBANO
8022732014,2014-12-30 10:58:00,10:58,USUÁRIO SOLICITA VISTORIA EM RESIDÊNCIA DEVIDO BURACO EM CANALETA ONDE HOUVE INFILTRAÇÃO NA MESMA E COM ISSO ABRIU CRATERA NA ESTRUTURA DE 02 CASA COM RISCO DE DESABAMENTO.,IBURA,TRES CARNEIROS ALTO,RUA IBICARÉ N. 08 A,Deslizamentos de Barreiras,1,-8.1250944,-34.9557242,False,1,0.0,0.0,32.0,LVd2
8017810216,2016-04-16 20:04:00,20:04,"USUÁRIA SOLICIA A VISTORIA NA BARREIRA, POIS HOUVE O DESLIZAMENTO DELA ONDE UMA PARTE ATINGIU A PAREDE DA RESIDÊNCIA. A MESMA INFORMA QUE PODE TER MAIS DESLIZAMENTO AO LONGO DA NOITE.",NOVA DESCOBERTA,CGO. DO JOAQUIM,"RUA SUBIDA DO JOAQUIM, N 76",Deslizamentos de Barreiras,1,-7.9992462,-34.9329646,False,1,0.2,107.0,43.0,LVd4
8074419119,2019-06-13 10:58:00,10:58,"SRA. SOLICITA A VISTORIA EM UMA BARREIRA QUE ESTA DESLIZANDO, POR CIMA DA CASA DE SUA SOGRA PEDE URGÊNCIA POIS JA CAIU UM PEDAÇO/",DOIS UNIDOS,ALTO DO MARACANA,RUA DORANDIA N 378,Deslizamentos de Barreiras,1,-8.0039497,-34.9071546,False,1,8.4,153.0,52.0,URBANO
8079555420,2020-11-12 09:08:00,09:08,USUARIA INFORMA QUE ESSE PÉ DE MANGA ESTA MUITO ALTO QUE ESTA NA BARREIRA QUE ESTA CAUSANDO MUITO PERIGO PARA QUEM MORA NO LOCAL. PEDE URGÊNCIA DA EQUIPE NO LOCAL,NOVA DESCOBERTA,ALTO DO REFUGIO,RUA SANTA BRIGIDA N  150,Arvores em Risco,0,-7.9933805,-34.9294712,False,1,0.0,0.0,41.0,LVd4
8056015317,2017-06-21 16:55:00,16:55,USUÁRIO INFORMA QUE EXISTE UM PÉ DE CAJU PRÓXIMO A BARREIRA E NESSA BARREIRA ESTA ACONTECENDO ESCORIACOES ONDE A MESMA PODE VIR A DESABAR. O USUARIO PEDE COLOCAÇAO DE LONA E SOLICITA VISTORIA PARA POSSIVEL PODA DO PE DE CAJU.,DOIS UNIDOS,DOIS UNIDOS,3  TRAVESSA JOÃO CAVALVANTI PETRIBU,Deslizamentos de Barreiras,1,-7.9974518,-34.9108119,False,1,0.0,13.0,55.0,LVd4
8056985922,2022-05-30 07:39:00,07:39,USUÁRIA INFORMA QUE OCORREU DESABAMENTO PARCIAL DA CASA E SOLICITA VISTORIA.,TOTO,TOTO,"RUA MARIA AUGUSTA, N17",Desabamento Parcial Imoveis,0,-8.081921,-34.968953,False,1,1.0,11.1,23.0,PV1
8071785722,2022-06-25 10:41:00,10:41,SOLICITA UMA VISTORIA E A CASA DERRUBADA A CASA ERA CONSTRUIDA COM TABUA,IPUTINGA,IPUTINGA,RUA PALMITAL N. 16,Desabamento Total Imoveis,0,-8.0305296,-34.9301599,False,1,0.0,0.8,8.0,A2
8007939415,2015-03-13 12:59:00,12:59,MORADORA INFORMA QUE SEMPRE SOLICITA A VISTORIA MAS NUNCA É REALIZADA. DIZ QUE A BARREIRA FICA DESLIZANDO E POR ISSO PEDE A CONSTRUÇÃO DE UM MURO DE ARRIMO. PEDE VISTORIA E O ENCAMINHAMENTO PARA O SERVIÇO.,IBURA,UR 10,"RUA EDMAR MOURY FERNANDES, Nº 94",Deslizamentos de Barreiras,1,-8.1373738,-34.954107,False,1,0.0,0.0,25.0,A2
