processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,confirmado,latitude,longitude,cond,em_recife,rain_hour,rain_day,altitude,ground_type,danger_level
8039461917,2017-05-10 11:51:00,11:51,"USUÁRIA SOLICITA A VISTORIA DA BARREIRA, POIS A MESMA ONTEM TEVE UM PEQUENO DESLIZAMENTO E O QUINTAL ESTA SOTERRADO COM O BARRO, POIS O VIZINHO DESVIOU O ESCOAMENTO DA ÁGUA DA CHUVA DA CANALETA.",IBURA,UR 03,RUA DA PAZ N 57 A,Deslizamentos de Barreiras,1,-8.1135394,-34.9460681,False,1,0.6,2.0,52.0,LVd2,Média
8022460420,2020-02-17 13:39:00,13:39,usuária solicita vistoria no apartamento modelo que é todo de gesso e está mofado,TEJIPIO,TEJIPIO,Rua Pajussara 	  n 110,Imoveis com Danos/Risco,0,-8.0869918,-34.9494231,False,1,0.0,4.0,15.0,PV1,Baixa
8014703718,2018-02-01 11:02:00,11:02,DESEJA VISTORIA POIS FIZERAM UMA LAJE NA BARREIRA E A ÁGUA QUE CAI DA BARREIRA ESTA CAUSANDO TRANSTORNOS E BARREIRA TEM RISCO DE QUEDA .A INFILTRAÇÃO ESTA DANIFICANDO TODO IGREJA,AGUA FRIA,CGO. DO DEODATO,TRAVESSA    EPITÁCIO PESSOA 98,Imoveis com Danos/Risco,0,-8.0121353,-34.902964,False,1,0.0,0.0,52.0,URBANO,Baixa
8018233214,2014-10-17 13:16:00,13:16,USUÁRIA SOLICITA VISTORIA EM IMÓVEL COM RACHADURA E COM RISCO.,MONTEIRO,MONTEIRO,RUA EUCLIDES TRAJANO N. 62,Imoveis com Danos/Risco,0,-8.0263217,-34.9287912,False,1,0.0,5.0,29.0,A2,Baixa
8035916117,2017-05-02 13:42:00,13:42,USUARIA SOLICITA UMA VISTORIA EM SUA RESIDENCIA POIS O SEU VIZINHO QUE CONSTRUIU O PRIMEIRO E AGUA DO TELHADO ESTA CAINDO NA PAREDE DE SUA CASA E A MESMA FICA MUITO TEMPO ÚMIDA E O REBOCO DESSA PAREDE ESTA CAINDO E SOLICITA URGENCIA,CAJUEIRO,ALTO DO MIRAMAR,"AVENIDA NOVA DO FUNDÃO, 92 A",Imoveis com Danos/Risco,0,-8.0150497,-34.8860646,False,1,3.6,39.0,36.0,URBANO,Média
8062905521,2021-07-19 14:41:00,14:41,USUÁRIA INFORMA QUE TELHADO DA RESIDENCIA DESABOU E PAREDE ESTA TODA RACHADAS.,VASCO DA GAMA,VASCO DA GAMA,RUA VASCO DA GAMA N 1036,Desabamento Parcial Imoveis,0,-8.0207332,-34.9217363,False,1,9.2,26.0,19.0,A2,Baixa
8059742118,2018-05-08 08:47:00,08:47,USUÁRIO INFORMA QUE HÁ UMA INFILTRAÇÃO NO MURO DE ARRIMO QUE ESTÁ DANIFICANDO A BARREIRA E PONDO EM RISCO AS VIDAS DOS MORADORES DO LOCAL.SOLICITANTE PEDE VISTORIA PARA VERIFICAR O GRAU DE RISCO DA BARREIRA E ORIENTAR SOBRE O PROCEDIMENTO QUE DEVE SER SEGUIDO.,AGUA FRIA,CGO. DO DEODATO,"TRV EPITACIO PESSOA, 35",Muro com Danos,0,-8.0121353,-34.902964,False,1,0.0,0.0,52.0,URBANO,Baixa
8019272620,2020-02-11 14:16:00,14:16,"SR SOLICITA VISTORIA EM UMA CONSTRUÇAO QUE ESTA SENDO FEITA NA BARREIRA, E SOLICITA A PARCERIA PARA CONSTRUÇAO DESSA BARREIRA",MACAXEIRA,MACAXEIRA,RUA   RANUSIA ALVES RODRIGUES,Imoveis com Danos/Risco,0,-8.0094146,-34.9303986,False,1,0.0,1.0,43.0,A2,Média
8013557414,2014-08-19 16:42:00,16:42,"MORADORA INFORMA QUE DEVIDO UMA CANALETA/GALERIA QUEBRADA, ESTÁ SAINDO MUITA AGUA DE DENTRO, JORRANDO TUDO PARA AS CASAS, E POR ISSO DUAS CASAS JA FORAM DANIFICADAS, ONDE PARTE DE PAREDES DESABOU E OUTRAS ESTÃO EM RISCO TAMBEM. MAS O MAIS PERIGOSO ESTÁ O POSTE QUE ESTA TOTALMENTE INCLINADO E PASSA FIAÇÃO DE ALTA TENSÃO, PERIGANDO A TODOS OS MORADORES. PEDE VISITA COM O MAXIMO DE URGENCIA.",IBURA,27 DE NOVEMBRO,"RUA SAO XAVIER, Nº 235",Alagamentos,0,-8.1146075,-34.9519166,False,1,0.0,2.0,70.0,LVd2,Baixa
8017780616,2016-04-16 19:19:00,19:19,USUÁRIO INFORMA QUE A BARREIRA DESABOU E SOLICITA URGÊNCIA,BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"TRAVESSA 2 N,09",Deslizamentos de Barreiras,1,-7.9910715,-34.933333,False,1,0.0,107.0,54.0,LVd4,Média
8004155215,2015-02-13 15:55:00,15:55,"USUÁRIO RELATA QUE UMA PLACA DE CIMENTO CERCA DE 1 METRO DE COMPRIMENTO 70 Centímetro DE LARGURA E 4 Centímetro DE ALTURA QUE FICA NO TETO DE UM QUARTO DO APARTAMENTO 303 DESABO, POR TANTO A FERRAGEM DO TETO ESTÁ EXPOSTA E APRESENTA RACHADURA E PEDE UMA VISTORIA NO LOCAL PARA VERIFICAR SE TEM RISCO DE DESABAR ALGUMA PARTE DESTA ESTRUTURA.",CIDADE UNIVERSITARIA,CIDADE UNIVERSITARIA,"RUA ARTUR WANDERLEY, Nº495",Desabamento Parcial Imoveis,0,-8.0449465,-34.949081,False,1,0.0,0.0,17.0,A2,Baixa
8067868021,2021-08-03 08:27:00,08:27,SOLICITA VISTORIA EM BARREIRA QUE DESLIZOU E ATINGIU A CASA E A PAREDE ESTA COM RACHADURAS COM RISCO DE QUEDA,NOVA DESCOBERTA,CGO. DO JOAQUIM,SUBIDA CORREGO DO JOAQUIM 46,Deslizamentos de Barreiras,1,-7.999595,-34.9364629,False,1,1.2,21.0,86.0,LVd4,Média
8046595717,2017-05-31 07:30:00,07:30,"MURO CONSTRUINDO ENCIMA DE UM MURO DE ARRIMO ESTÁ APRESENTANDO RACHADURAS E TA COM GRANDE RISCO DE DESABAR ENCIMA DA CASA DA SOLICITANTE E IMOVEL TAMBÉM SE ENCONTRA NESSAS CONDIÇÕES, PEDE URGENCIA DA EQUIPE NO LOCAL, MORADORA ESTÁ MUITO NERVOSA E NECESSITA MUITO QUE ALGUÉM VÁ AO LOCAL.",NOVA DESCOBERTA,ALTO JD. PROGRESSO,"Rua Nacip Raydan, N  97",Muro com Danos,0,-8.0049279,-34.9268142,False,1,26.0,98.0,63.0,LVd4,Baixa
8043095317,2017-05-20 05:27:00,05:27,"CONTATO: ANTONISD SABRINA INFORMA QUE OUVE INCÊNDIO E SOLICITA O ACOMPANHAMENTO DA SEDEC NO LOCAL, FOGO JA CONTROLADO. SEM VITIMAS.",AFOGADOS,AFOGADOS,"estrada dos remédios, 1526",Incendios,0,-8.0654395,-34.9080784,False,1,0.2,15.0,7.0,URBANO,Baixa
8019656718,2018-02-14 10:07:00,10:07,DESEJA VISTORIA DE UMA CONSTRUÇÃO IRREGULAR DE UM PRIMEIRO ANDAR E FOSSE SENDO CAVADA  NA BARREIRA COM RISCO DE DESLIZAMENTO E RISCO DE CAIU EM OUTRAS CASAS,DOIS UNIDOS,ALTO DA ESPERANCA,Vinte e Um de Junho 93,Deslizamentos de Barreiras,1,-7.9935716,-34.9156559,False,1,0.2,-1.0,46.0,LVd4,Média
8011912816,2016-03-18 12:08:00,12:08,USUARIA SOLICTA UMA VISTORIA NA BARREIRA POIS A AGUA DO VIZINHO INFILTRAR NA MESMA E AINDA POSSUI TRES PES DE BANANEIRO ISTO ESTA OFERENÇENDO RISCO DE DESLIZAMENTO NO LOCAL POR ISSO SOLICITA URGENCIA,NOVA DESCOBERTA,CGO. DO EUCALIPTO,"RUA LUIZ JACINTO DA SILVA, 25",Deslizamentos de Barreiras,1,-8.0069178,-34.9273157,False,1,0.0,7.0,47.0,LVd4,Baixa
8019262415,2015-06-30 16:59:00,16:59,"a usuária informa que o muro da casa da vizinha esta perigoso podendo atingir sua residencia,favor verificar com urgência.",IBURA,JD. MONTE VERDE,rua alto santa tereza,Muro com Danos,0,-8.1114828,-34.9615055,False,1,0.0,8.0,64.0,PV1,
8056405222,2022-05-29 08:25:00,08:25,USUÁRIO INFORMA QUE TEM MAIS DE CINCO ÁRVORE NO MEIO DA  BARREIRA QUE ESTÁ COM RISCO!,IBURA,LAGOA ENCANTADA,AV. DR BENIGNO JORDÃO DE VASCONSELOS N.1115,Arvores em Risco,0,-8.116954549999999,-34.95209736849097,False,1,5.2,40.2,69.0,LVd2,Média
8040133018,2018-03-29 08:42:00,08:42,"USUÁRIA SOLICITA VISTORIA NA BARREIRA COM RISCO, INFORMA QUE A CASA ESTA COM RISCO DE DESLIZAR JUNTOS COM A BARREIRA E TEM MUITAS CRIANÇAS NA RESIDENCIA A USUÁRIA ESTA DESESPERADA PEDE URGÊNCIA.",LINHA DO TIRO,CGO. DO ABDIAS,"RUA RUA SANTA  MERCEDES N, 147",Imoveis com Danos/Risco,0,-8.0090621,-34.9046508,False,1,1.8,31.0,28.0,URBANO,Média
8048468416,2016-08-05 09:12:00,09:12,"usuario relata que estao fazendo um primeiro andar em cima da barreira,estao cavando e colocando em risco as pessoas proximas.",NOVA DESCOBERTA,CGO. DO JOAQUIM,Rua Cunha Porã 344,Imoveis com Danos/Risco,0,-7.9992462,-34.9329646,False,1,0.0,1.0,43.0,LVd4,Baixa
8066813622,2022-06-13 11:25:00,11:25,SOLICITA VISTORIA A CASA ESTA CHEIA DE RACHADURAS DEVIDO E CHUVA E TEM UMA PAREDE QUASE CAINDO,VARZEA,UR 07,RUA LABREA 23,Imoveis com Danos/Risco,0,-8.0394494,-34.9791585,False,1,0.2,0.6,51.0,PV1,Média
8090632819,2019-07-24 08:32:00,08:32,sr. solicita a vistoria na barreira que esta caindo e pode atingir as residências de baixo,VARZEA,BARREIRAS,rua pacote de mel n  13,Deslizamentos de Barreiras,1,-8.02377775,-34.96467022239024,False,1,6.2,84.0,52.0,LVd2,Média
8053168022,2022-05-25 11:29:00,11:29,a barreira deslizou e derrubou um poste pequeno e esta atrapalhando a passagem dos pedestres,DOIS IRMAOS,CGO. DA FORTUNA,rua das fronteiras n 206,Deslizamentos de Barreiras,1,-8.0114255,-34.9520689,False,1,0.4,20.7,34.0,A2,Média
8019290019,2019-02-15 18:38:00,18:38,a usuária informa que o muro de arrimo está com rachaduras e infiltrações por conta de uma canaleta que fica por cima dela.,IBURA,UR 10,rua coronel jose candido de miranda  n 38,Muro com Danos,0,-8.1358593,-34.950997,False,1,0.0,0.0,20.0,LVd2,Média
8053618917,2017-06-15 09:15:00,09:15,usuario deseja a vistoria em um pe de jaca que esta com risco de queda,VARZEA,BARREIRAS,"rua mata grande,81",Arvores em Risco,0,-8.0238835,-34.9662738,False,1,2.8,59.0,52.0,LVd2,Média
8053251621,2021-06-14 18:30:00,18:30,"esta com a parede arriscada de cair, informa que ja caiu uma parte devido a chuvasinforma que é uma casa antiga de taipa",CASA AMARELA,CASA AMARELA,"rua santa izabel, 557",Desabamento Parcial Imoveis,0,-8.0269935,-34.9188861,False,1,0.0,0.0,30.0,A2,Baixa
8075386019,2019-06-14 10:04:00,10:04,"SRA. SOLICITA A VISTORIA EM UM IMOVEL QUE ESTA APRESENTANDO GRANDES RACHADURAS DE MAIS DE TRÊS DEDOS NO DIA 13/04 POR CONTA DA CHUVA O MURO CAIU , PEDE URGÊNCIA.",SAO JOSE,SAO JOSE,RUA IMPERIAL N 1524,Imoveis com Danos/Risco,0,-8.0760051,-34.89503005813444,False,1,0.0,29.0,5.0,AGUA,Baixa
8150726319,2019-12-19 11:03:00,11:03,SR. SOLICITA A VISTORIA EM UMA CONSTRUÇÃO IRREGULAR NA BARREIA ONDE UM RAPAZ PUXOU UMA LAJE ENCOSTADA AO MURO DO USUÁRIO E ESTA COM RACHADURAS E DANOS.,DOIS UNIDOS,DOIS UNIDOS,RUA EPAMINONDAS MENDONÇA N 146,Imoveis com Danos/Risco,0,-7.9920012,-34.9137515,False,1,0.0,2.0,32.0,LVd4,Média
8020892420,2020-02-13 12:56:00,12:56,USUÁRIA SOLICITA VISTORIA NA BARREIRA QUE CEDEU DESDE 2019 E CONTINUA CEDENDO.,MACAXEIRA,MACAXEIRA,RUA   TEREZA CARNEIRO    N 325,Deslizamentos de Barreiras,1,-8.0066925,-34.9299141,False,1,0.0,6.0,49.0,LVd4,Baixa
8033056318,2018-03-15 10:46:00,10:46,USUÁRIO INFORMA SOBRE CASA COM VÁRIAS RACHADURAS QUE OFERECE GRANDE RISCO DE DESABAMENTO.SOLICITA VISTORIA PARA ORIENTAÇÕES,CORDEIRO,CORDEIRO,"RUA MARIA QUITERIA, 149",Imoveis com Danos/Risco,0,-8.0449802,-34.9283707,False,1,0.0,8.0,10.0,A2,Baixa
8090423019,2019-07-24 05:35:00,05:35,USUÁRIA INFORMA DESLIZAMENTO DE BARREIRA E ATINGIU A CASA DA VIZINHA SEM VITIMAS NO LOCAL,NOVA DESCOBERTA,NOVA DESCOBERTA,"RUA NOVA DESCOBERTA, 1900",Deslizamentos de Barreiras,1,-8.0198572,-34.9266431,False,1,,,19.0,A2,Baixa
8046436421,2021-05-21 10:22:00,10:22,"USUÁRIO SOLICITA VISTORIA EM UMA BARREIRA CONDENADA PELA DEFESA CIVIL QUE ESTÃO CONSTRUINDO UMA CASA, QUE ANTERIORMENTE UMA CASA CAIU NESSE MES,O LOCAL.",PASSARINHO,CGO. DA BICA,"2TR CORREGO DA BICA, N 290",Imoveis com Danos/Risco,0,-7.9866233,-34.9287523,False,1,0.3,5.1,,LVd4,Média
8053025422,2022-05-25 10:20:00,10:20,SOLICITA VISTORIA A CASA ESTA COM INFILTRAÇÃO DA BARREIRA  A CASA ESTA TODA ALAGADA,LINHA DO TIRO,CGO. DO SARGENTO,RUA URIEL DE HOLANDA 1465,Imoveis com Danos/Risco,0,-8.0056797,-34.9000772,False,1,0.5,20.7,,URBANO,Média
8018190114,2014-10-17 09:39:00,09:39,"RESIDENCIA DE DEMANDANTE ESTA TOTALMENTE DANIFICADO E COM DIVERSAS RACHADURAS EM TODOS OS CÔMODOS, PEDE QUE SEJA VERIFICADO COM BREVIDADE.",COQUEIRAL,ALTO DA BELA VISTA,"RUA PARAIBA, 94 A",Imoveis com Danos/Risco,0,-8.086404,-34.9662168,False,1,,,,PV1,Baixa
8077062719,2019-06-17 15:19:00,15:19,"USUÁRIA SOLICITA VISTORIA COM URGÊNCIA, POIS A BARREIRA CAIU E ESTÁ MUITO PRÓXIMO A RESIDENCIA.",COHAB,VILA DO MILAGRES,"RUA MARIANO CARNEIRO DA CUNHA , N 235",Deslizamentos de Barreiras,1,-8.1181962,-34.9495208,False,1,,,,LVd2,Média
8018699015,2015-06-29 12:07:00,12:07,/USUARIO SOLICITA VISTORIA E COLOCAÇÃO DE LONA EM BARREIRA COM RISCO POIS OCORREU DESLIZAMENTO. O MESMO PEDE URGENCIA,JD. SAO PAULO,JD. SAO PAULO,"RUA MANUEL DE MATOS, 100",Deslizamentos de Barreiras,1,-8.0662752,-34.9362607,False,1,,,,HP,Baixa
8029012518,2018-03-07 08:53:00,08:53,USUÁRIO INFORMA SOBRE PRÉDIO COM RACHADURAS E BARULHOS DE ESTALOS EM SUA ESTRUTURA. USUÁRIO PEDE UMA VISTORIA DA EQUIPE DA DEFESA CIVIL PARA QUE NÃO OCORRAM ACIDENTES.,IPUTINGA,IPUTINGA,"RUA ADEMAR PIRES TRAVASSOS, 275",Imoveis com Danos/Risco,0,-8.0398236,-34.9373458,False,1,0.0,-1.0,,URBANO,Baixa
8103786319,2019-08-26 07:54:00,07:54,"USUÁRIO INFORMA QUE DUAS BARREIRAS DESLIZARAM PRÓXIMO A SUA RESIDÊNCIA E ENTUPIRAM A CANALETA. A ÁGUA ESTÁ DANIFICANDO A ESTRUTURA DO SEU MURO E DA SUA RESIDÊNCIA, POIS ESTÁ SE ACUMULANDO. FAVOR VERIFICAR.",VASCO DA GAMA,VASCO DA GAMA,"RUA VASCO DA GAMA, 2068",Imoveis com Danos/Risco,0,-8.0052505,-34.9217532,False,1,1.2,14.0,,LVd4,Média
8069670122,2022-06-20 09:40:00,09:40,deseja vistoria no apartamento que esta com muitas rachadutas nas paredes e teto.,PINA,PINA,rua amador bueno n 170,Imoveis com Danos/Risco,0,-8.0877814,-34.8964697,False,1,3.1,18.5,,HP,Baixa
8067248022,2022-06-14 08:49:00,08:49,SOLIITA VISTORIA A CASA ESTA CHEIA DE RACHADURAS  E PARTE DA CAIXA DE AGUA TAMBEM COM RACHADURAS,DOIS UNIDOS,DOIS UNIDOS,RUA EXP JESUINO VENTURA 99,Imoveis com Danos/Risco,0,-7.9974518,-34.9108119,False,1,0.0,0.7,,LVd4,Média
8062931422,2022-06-06 19:36:00,19:36,"DESLIZAMENTO DE BARREIRA DE GRANDE PORTE, QUE ACONTECEU SÁBADO, USUÁRIO SOLICITA VISTORIA PARA ORIENTAR OS DEMAIS MORADORES SE PODEM PERMANECER SOU SAIR DO LOCAL EXISTEM VÁRIAS MORADIAS AO REDOR. TAMBÉM É NECESSÁRIO UMA LIMPEZA CAPINAÇÃO E COLOCAÇÃO DE LONAS PLASTICAS.",VASCO DA GAMA,ALTO DO EUCALIPTO,RUA  PIRIZAL N 120,Deslizamentos de Barreiras,1,-8.0091928,-34.9183702,False,1,0.3,5.1,,A2,Média
8151786118,2018-12-15 08:47:00,08:47,"CONSTRUCAO EM BARREIRA,  FOI CONSTRUIDA UMA LAGE EQUIPE FOI ACIONADA NO LOCAL, NOTIFICARAM OS PROPRIETÁRIOS POREM ELES CONTINUAM A CONSTRUIR E JA ESTAO LEVANTANDO A BASE DA CASA. USUARIA SOLICITA EQUIPE COM URGENCIA POIS FICA EM CIMA DE SUA CASA COM RISCO DE QUEDA. BARREIRA ONDE ESTA SENDO FEITA A CONSTRUCAO É É UM LOCAL JA CONDENADA, MORADORA ANTIGA ESTA ATE RECEBENDO O AUXILIO",IBURA,LAGOA ENCANTADA,RUA PROFESSOR MARIONEDES BATISTAS     00,Imoveis com Danos/Risco,0,-8.116954549999999,-34.95209736849097,False,1,0.2,0.0,,LVd2,Média
8055963122,2022-05-28 12:49:00,12:49,"Usuário deseja fazer uma reclamação, porém em anônimo, informa que foi feito uma construção irregular em uma barreira , e a obra está com ameaça de desabamento, inclusive já chegou a ceder a algumas partes . Há duas residências abaixo da obra correndo risco.",NOVA DESCOBERTA,NOVA DESCOBERTA,"Rua Córrego da areia , n 192",Desabamento Parcial Imoveis,0,-7.9999358,-34.9268208,False,1,3.5,80.2,,LVd4,Média
8055733622,2022-05-28 08:28:00,08:28,"USUARIO INFORMA DSLIZAMENTO DE BARREIRA, A CASA CAIU. SOLICITA VISTORIA.",IBURA,LAGOA ENCANTADA,"RUA ENG JOSE AMARO FREIRE, 31",Desabamento Total Imoveis,0,-8.116954549999999,-34.95209736849097,False,1,5.2,80.2,,LVd2,Média
8054707517,2017-06-19 07:17:00,07:17,SOLICITA VISTORIA EM SUA RESIDENCIA POIS ESTÁ TENDO INFILTRAÇÃO DA CASA DE CIMA JA A UM MES. SOLICITA VISTORIA NESSE LOCAL,JORDAO,JORDAO ALTO,"AV DONA CARENTINA, 1071",Imoveis com Danos/Risco,0,-8.1348391,-34.9451985,False,1,0.0,11.0,,LVd2,Média
8112811719,2019-09-18 11:43:00,11:43,SOLICITA VISTORIA EM UM DUPLEX POIS INFORMA QUE HÁ UMA CANALETA QUEBRADA AO LADO DE SUA CASA E TODO A ÁGUA QUE SAI DA CANALETA ESTA INDO PARA O ALICERCE DE SUA RESIDENCIA A MESMA AFIRMA QUE AS PAREDES ESTÃO TODAS RACHADAS COM ISSO SOLICITA UMA URGÊNCIA FAVOR VERIFICAR,IBURA DE BAIXO,VILA DO SESI,RUA MONSENHOR JOÃO OLÍMPIO DOS SANTOS N 445,Imoveis com Danos/Risco,0,-8.1087557,-34.9416089,False,1,0.0,10.0,,LVd2,Baixa
8013969119,2019-02-06 10:10:00,10:10,usuaria informa que tem uma casa que estar preste a cair em cima de sua casa pede que a equipe local,JORDAO,JORDAO BAIXO,RUA   BOANERGES PEREIRA n 82,Imoveis com Danos/Risco,0,-8.1371227,-34.9408076,False,1,0.2,46.0,,LVd2,
8023823516,2016-05-10 07:42:00,07:42,"a barreira caiu e a parede continua no lugar com risco de queda,favor verificar pois o usuario esta com medo.",LINHA DO TIRO,CGO. DO TIRO,rua carandai,Imoveis com Danos/Risco,0,-8.0454263,-34.9184038,False,1,0.2,15.0,,A2,Baixa
8049321517,2017-06-05 11:49:00,11:49,USUARIA SOLICITA UMA VISTORIA DE UMA ARVORE ESTA ESTOURANDO O MURO E SOLICITA URGENCIA POSSUI RISCO DE QUEDA NO LOCAL E ESTA NA ENTRELAÇADA AO FIO DE ALTA TENSÃO,CASA AMARELA,CASA AMARELA,"ESTRADA DO ARRIAL, 430",Arvores em Risco,0,-8.0246343,-34.917753,False,1,0.0,-1.0,,A2,Baixa
8071009921,2021-08-11 09:09:00,09:09,A BARREIRA DESLIZOU E DERRUBOU UM MURO E O BARRO ESTA JA NA PAREDE DA CASA DA USUÁRIA.,IBURA,UR 05,RUA FREI LOUREIRO N 21,Muro com Danos,0,-8.1322968,-34.9531895,False,1,2.4,44.0,,LVd2,Média
8007250615,2015-03-09 16:09:00,16:09,"A USUARIA INFORMA QUE ESTA A BARREIRA ESTA DESLIZANDO,FAVOR VERIFICAR COM URGENCIA.",CGO. DO JENIPAPO,CGO. DO JENIPAPO,rua sao valeriano,Deslizamentos de Barreiras,1,-8.008056,-34.9348806,False,1,0.0,56.0,,A2,Média
8038881420,2020-04-21 10:56:00,10:56,"USUÁRIA INFORMA QUE ARVORE LOCALIZADA NA ABARREIRA ATRÁS DE SUA CASA CAIU UMA PARTE E A OUTRA ESTA ESTALANDO PRESTES A CAIR, A MESMA TEME POIS A ARVORE PODE ATINGIR SUA RESIDÊNCIA.",IBURA,UR 01,"RUA GONÇALVES CRESPO, N 52",Arvores em Risco,0,-8.117241,-34.9502195,False,1,0.0,1.0,,LVd2,Média
8024622316,2016-05-11 12:48:00,12:48,"USUÁRIO PEDE COLOCAÇÃO DE LONAS PLÁSTICA, O MESMO INFORMA QUE HOUVE DESLIZAMENTO NA BARREIRA, SEM VÍTIMAS.",BREJO DA GUABIRABA,ALTO DAS PEDRINHAS,"RUA NOVA REZENDE, N 42",Deslizamentos de Barreiras,1,-8.0007319,-34.9240673,False,1,0.0,13.0,,LVd4,Baixa
8044192021,2021-05-14 15:51:00,15:51,"USUÁRIO INFORMA QUE O MURO DE ARRIMO ESTA COM ALGUMAS RACHADURAS, E COM MUITA INFILTRAÇÃO DE ÁGUA E INDO PARA A RESIDENCIA.",IBURA,UR 10,"RUA CONTINENTAL, N69",Muro com Danos,0,-8.135009,-34.9480277,False,1,0.0,66.0,,LVd2,Média
8067263121,2021-07-30 16:34:00,16:34,USUÁRIO INFORMA QUE PARTE DO TETO DA GALERIA CAIU NA SEMANA PASSADA E OUTRA PARTE ESTA COM VARIAS RACHADURAS E ESTA COM RISCO DE QUEDA.,AREIAS,AREIAS,RUA ERNESTO NAZARE N 98,Desabamento Parcial Imoveis,0,-8.0941474,-34.9284115,False,1,0.0,0.0,,HP,Baixa
8072708821,2021-08-16 09:11:00,09:11,solicita vistoria em rachaduras aparentes nas pilastras e escadas em um prédio caixão.,IMBIRIBEIRA,IMBIRIBEIRA,"rua professor pedro augusto carneiro leão, 387",Imoveis com Danos/Risco,0,-8.1188465,-34.9099201,False,1,0.8,5.0,,HP,Baixa
8071304922,2022-06-22 17:01:00,17:01,USUARIO INFORMA QUE MURO DE ARRIMO CORRE RISCO DE QUEDA,AREIAS,AREIAS,RUA DOS PRAZERES N 104,Muro com Danos,0,-8.1010929,-34.9252615,False,1,4.0,47.8,,HP,Baixa
8018021315,2015-06-25 12:53:00,12:53,USUÁRIA SOLICITA VISTORIA EM BARREIRA JÁ HOUVE DESLIZAMENTO PARCIAL DANIFICANDO CASA DE BAIXO E COM RISCO AOS MORADORES.,VARZEA,JD. TERESOPOLIS,RUA PELÓPIDAS N. 197,Deslizamentos de Barreiras,1,-8.0327123,-34.9764484,False,1,3.2,39.0,,LVd2,Média
8048933717,2017-06-04 20:01:00,20:01,USUARIO INF QUE A BARREIRA DESLIZOU NÃO TEVE DANOS NO IMOVEL NEM VITIMAS MAIS SOLICITA URGENCIA POIS PODE DESABAR O RESTANTE DA BARREIRA,DOIS IRMAOS,CGO. DA FORTUNA,"RUA SITIO SAPUCAIA N,160",Deslizamentos de Barreiras,1,-8.0083781,-34.9589903,False,1,0.0,5.0,,A2,Baixa
8019123614,2014-10-30 12:25:00,12:25,"CIDADÃ SOLICITA VISTORIA EM BARREIRA QUE ESTA SENDO ESCAVADA NA CASA DE SEU VIZINHO, SENDO NA CASA Nº 290, A MESMA ESTÁ COMO MEDO QUE A MESMA DESLIZE QUE ARRASTE SUA RESIDÊNCIA.",MACAXEIRA,MACAXEIRA,"RUA SAO BENTO, Nº 280",Imoveis com Danos/Risco,0,-8.0087001,-34.9274428,False,1,0.2,1.0,,A2,Baixa
8017014315,2015-06-11 08:31:00,08:31,"USUÁRIO SOLICITA VISTORIA E RETIRADA DE ABACATEIRO, QUE ESTÁ OCO E COM RISCO DE QUEDA (LOCALIZADO EM BARREIRA). URGENTE.",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA 2 TRAV. DO ALTO DA BELA VISTA N. 3278,Arvores em Risco,0,-8.0129991,-34.9127978,False,1,0.0,0.0,,A2,Média
8112008118,2018-09-06 09:01:00,09:01,USUÁRIO INFORMA QUE A SUA VIZINHA ESTÁ REALIZANDO UMA OBRA IRREGULAR QUE ESTÁ CAUSANDO DANOS NO MURO DO MESMO E GERANDO TRANSTORNOS. FAVOR VERIFICAR,IBURA,TRES CARNEIROS BAIXO,"RUA IBIRACI, N 372",Muro com Danos,0,-8.1253038,-34.9571034,False,1,0.0,0.0,,A2,Média
8133321018,2018-10-31 10:09:00,10:09,DESEJA VISTORIA EM CASA POIS ACHA QUE TEM UMA INFILTRAÇÃO NA BASE DA SUA RESIDENCIA E ESTA PREJUDICANDO OUTRA CASA .POR FAVOR VERIFICAR,IBURA,TRES CARNEIROS ALTO,RUA   IBIRAPUA 48,Imoveis com Danos/Risco,0,-8.126599,-34.9564101,False,1,0.0,11.0,,A2,Baixa
8016052122,2022-02-17 15:11:00,15:11,SRA SOLICITA A COLOCAÇAO DA LONA E PODA DE UMA ARVORE NA BARREIRA,IBURA,LAGOA ENCANTADA,RUA EMPRESARIO ERNESTO LUNDGREN N85,Arvores em Risco,0,-8.124922,-34.9526141,False,1,0.1,3.4,,LVd2,Média
8000871316,2016-01-11 06:17:00,06:17,"USUÁRIA SOLICITA UMA VISTORIA EM SUA RESIDÊNCIA, POIS DEVIDO A ESSAS CHUVAS A SUA RESIDÊNCIA ESTÁ COM BASTANTE RACHADURAS NA COZINHA E NO QUARTO, E TENDO BASTANTE ESTRALOS. PEDE URGÊNCIA, NO ATENDIMENTO A SOLICITANTE ESCUTOU VÁRIOS ESTRALOS NA CASA.",IBURA,UR 02,"RUA FLORIANO BARBOSA DE OLIVEIRA, N 650",Imoveis com Danos/Risco,0,-8.1341431,-34.9497581,False,1,0.0,0.0,,LVd2,Baixa
